nif	year	intereses
"A08499568"	2014	32.208
"A33604851"	2013	32.23
"B15004849"	2008	32.272
"B17048364"	2010	32.314
"A08514028"	2017	32.337
"A01008069"	2014	32.349
"A08311995"	2008	32.393
"A46016374"	2010	32.449
"A28686111"	2011	32.45
"A29030715"	2008	32.48
"A50018837"	2010	32.491
"A08093254"	2016	32.492
"B23011273"	2016	32.519
"B46084695"	2011	32.519
"A08098949"	2012	32.545
"A62400718"	2015	32.588
"B46164679"	2011	32.591
"B08407322"	2013	32.595
"B08282337"	2012	32.601
"B03087293"	2016	32.654
"A17048349"	2017	32.688
"A35018696"	2010	32.71
"A22009492"	2012	32.764
"B29901469"	2017	32.764
"A43019868"	2010	32.815
"B39014709"	2011	32.825
"A17034505"	2011	32.83
"A30035521"	2016	32.834
"A07086515"	2010	32.837
"B43029305"	2011	32.88
"B39014709"	2012	32.893
"A46164034"	2012	32.898
"A53288478"	2010	32.902
"B30331573"	2013	32.91
"A08135139"	2011	32.992
"A35005743"	2011	32.998
"A40163909"	2009	33
"A92111871"	2011	33
"A26004093"	2016	33.038
"A08066300"	2017	33.052
"B17229675"	2007	33.083
"B17228081"	2015	33.111
"A19002039"	2016	33.116
"B28350965"	2008	33.148
"B39014709"	2010	33.185
"B20332870"	2011	33.185
"A08522971"	2010	33.273
"A13005384"	2011	33.324
"A31194905"	2007	33.33
"A01061373"	2011	33.382
"A03066933"	2017	33.388
"A08388811"	2007	33.393
"A28505402"	2007	33.4
"A08555344"	2017	33.408
"A30006142"	2017	33.416
"B29006574"	2011	33.418
"A20073508"	2012	33.462
"A12050324"	2011	33.466
"A07021256"	2014	33.492
"B37020179"	2017	33.589
"B08275026"	2010	33.61
"A08404253"	2017	33.611
"A07004187"	2012	33.63
"A38003679"	2014	33.635
"B48907885"	2010	33.656
"A46406930"	2010	33.691
"A08479297"	2012	33.701
"A45015872"	2012	33.749
"A18024919"	2010	33.758
"A31180060"	2012	33.772
"A33605072"	2007	33.79
"A31072325"	2008	33.808
"A29033420"	2012	33.822
"B20056255"	2013	33.838
"A08952012"	2009	33.865
"B12023065"	2007	33.921
"B46084695"	2013	33.94
"A01010164"	2009	33.949
"A08154650"	2007	34.04
"B17016254"	2012	34.103
"A04325494"	2010	34.171
"A24015802"	2014	34.182
"B35031665"	2007	34.205
"B12023065"	2008	34.214
"A59382762"	2009	34.249
"A31189350"	2010	34.263
"B50043785"	2014	34.306
"B31065980"	2011	34.392
"F04030672"	2013	34.415
"A07026651"	2013	34.454
"B08407322"	2010	34.555
"A08677700"	2008	34.583
"A20022448"	2010	34.591
"A28357093"	2011	34.594
"B80470628"	2008	34.6
"A48049928"	2009	34.611
"A40005514"	2013	34.611
"B59162701"	2016	34.622
"A08388811"	2011	34.709
"A08404212"	2012	34.71
"A38010997"	2008	34.715
"A28475770"	2015	34.779
"A08296535"	2016	34.796
"B01003581"	2009	34.801
"A08098949"	2011	34.804
"B59469296"	2011	34.834
"A96569207"	2007	34.845
"A36608180"	2013	34.867
"A50027929"	2017	34.88
"B50776657"	2015	34.884
"A18012807"	2011	34.889
"A01009265"	2007	34.891
"A48050728"	2011	34.896
"A07084940"	2009	34.91
"A28550960"	2014	34.943
"A08626939"	2013	34.962
"B61967774"	2015	34.969
"B08194359"	2009	35
"B28403194"	2012	35
"B28270411"	2017	35.039
"B35665991"	2010	35.102
"A08514028"	2013	35.135
"B08282337"	2007	35.162
"A24019499"	2014	35.255
"B36007904"	2008	35.255
"A48059950"	2013	35.287
"A08149668"	2017	35.292
"A29049509"	2014	35.295
"A62400718"	2008	35.299
"B35006360"	2014	35.307
"A39030812"	2011	35.371
"B46114724"	2008	35.373
"A48295604"	2016	35.397
"A28523470"	2015	35.571
"A08499568"	2011	35.65
"A01010164"	2007	35.65
"A44003663"	2012	35.651
"B17228081"	2007	35.668
"A50043298"	2007	35.669
"B17228081"	2012	35.691
"A58664764"	2012	35.746
"A08449399"	2017	35.751
"A46079380"	2016	35.758
"A28381564"	2017	35.788
"B91235622"	2010	35.788
"A29049509"	2016	35.804
"A60853413"	2007	35.81
"B50561968"	2012	35.838
"B03087293"	2012	35.845
"B08059636"	2013	35.855
"A28655157"	2013	35.871
"A08363400"	2015	35.895
"A46332995"	2011	35.897
"A58132606"	2013	35.907
"B80372220"	2017	35.933
"B83541912"	2016	35.938
"B46139143"	2014	35.948
"A01035807"	2017	36
"A19163682"	2016	36
"A14616031"	2015	36.059
"A05122460"	2007	36.078
"B31064082"	2017	36.093
"A08061731"	2016	36.106
"A62703806"	2010	36.155
"A21007570"	2017	36.166
"A40005514"	2012	36.171
"A33608563"	2010	36.182
"A40004731"	2011	36.243
"A59990580"	2011	36.264
"A08575672"	2010	36.331
"B08581951"	2014	36.353
"A08069809"	2007	36.365
"A28623155"	2016	36.384
"B28498210"	2008	36.39
"F04030672"	2009	36.403
"A14037642"	2016	36.438
"A48865679"	2014	36.471
"B38030045"	2015	36.474
"A08219024"	2012	36.474
"A28216992"	2014	36.478
"A03066933"	2015	36.481
"B60171162"	2011	36.522
"B46056909"	2009	36.523
"B19179662"	2011	36.563
"A81841850"	2011	36.634
"B43029305"	2010	36.648
"A08626939"	2007	36.691
"B60031150"	2012	36.694
"B84348622"	2017	36.702
"A35735083"	2012	36.712
"A08105371"	2010	36.714
"A08677700"	2011	36.729
"A08042764"	2014	36.74
"B35665991"	2011	36.754
"A12012340"	2016	36.767
"A17055153"	2016	36.778
"A46038519"	2011	36.802
"B30016612"	2017	36.83
"A48040034"	2008	36.852
"A20018586"	2016	36.853
"A47022165"	2017	36.873
"B03045507"	2017	36.902
"A08513178"	2010	36.906
"A08194946"	2013	36.921
"A48080683"	2015	36.926
"B40003550"	2009	36.948
"A38019543"	2013	36.949
"A21011580"	2013	36.979
"B03045507"	2016	36.981
"B28403194"	2011	37
"B62173604"	2008	37
"A28167443"	2017	37
"A28440576"	2007	37.007
"A21102157"	2012	37.021
"A46135331"	2009	37.059
"A17034505"	2008	37.065
"A08677700"	2010	37.075
"A38003679"	2010	37.119
"B30606099"	2013	37.135
"A01012830"	2010	37.146
"A84534874"	2013	37.16
"A46068862"	2016	37.197
"B03026382"	2014	37.207
"A03028552"	2015	37.208
"F95073748"	2008	37.21
"A12002887"	2014	37.22
"B81335473"	2010	37.23
"A28423986"	2017	37.241
"A18312041"	2013	37.242
"A59990580"	2013	37.247
"B81335473"	2016	37.26
"A45014776"	2009	37.307
"A33607573"	2009	37.314
"A78020732"	2013	37.318
"B03026382"	2011	37.327
"B12029153"	2009	37.348
"A46332995"	2013	37.358
"A08375545"	2008	37.37
"A12019295"	2014	37.405
"A28559474"	2014	37.469
"A17013269"	2012	37.478
"B31064082"	2013	37.508
"A08280240"	2014	37.51
"A08244220"	2016	37.52
"A43016757"	2011	37.567
"A28381234"	2012	37.617
"A08213936"	2010	37.63
"A33604182"	2013	37.631
"B60031150"	2016	37.631
"A17048349"	2013	37.76
"A15013618"	2014	37.795
"A38356937"	2013	37.845
"A08202582"	2009	37.862
"B83743815"	2017	37.926
"B03045507"	2015	37.943
"B33029729"	2012	37.956
"A28033702"	2013	38
"A81944324"	2007	38
"B38017067"	2011	38.031
"A17483124"	2015	38.067
"A21102157"	2013	38.08
"A33015454"	2007	38.1
"A50029065"	2013	38.116
"B28227775"	2016	38.125
"B17228081"	2011	38.153
"A03012614"	2012	38.177
"A01061373"	2015	38.207
"B31065980"	2012	38.236
"A38020525"	2012	38.245
"B20062295"	2016	38.279
"B35018332"	2007	38.302
"A21144498"	2016	38.368
"A11018736"	2012	38.384
"A06163851"	2012	38.388
"B21015474"	2012	38.395
"B20062295"	2015	38.402
"A30040224"	2012	38.406
"A15072622"	2013	38.424
"A46051918"	2009	38.485
"A20024832"	2017	38.498
"A33373622"	2008	38.541
"B08619405"	2015	38.609
"A50066562"	2010	38.613
"A08401820"	2013	38.635
"A03063583"	2007	38.65
"A08551061"	2016	38.69
"A36001063"	2012	38.714
"A03064102"	2012	38.728
"A50042027"	2017	38.74
"A07216948"	2015	38.752
"A35012012"	2011	38.757
"A29030715"	2009	38.765
"A17000993"	2007	38.78
"A28216992"	2007	38.78
"A40004731"	2009	38.793
"A08851321"	2009	38.816
"B36009942"	2009	38.859
"B08619405"	2011	38.864
"A33036880"	2016	38.888
"B81335473"	2013	38.905
"A14481105"	2012	38.953
"B28379386"	2012	39
"A80771116"	2017	39
"A63736458"	2014	39.033
"A17048752"	2013	39.098
"B46173423"	2013	39.126
"A47000054"	2012	39.141
"A08440323"	2014	39.143
"B07650112"	2015	39.184
"A33617218"	2013	39.206
"A08014813"	2007	39.22
"A35251727"	2010	39.248
"B06007314"	2012	39.277
"B48771711"	2008	39.282
"A29955093"	2013	39.298
"A62704457"	2010	39.398
"A22008106"	2008	39.41
"B97131155"	2016	39.418
"A28404614"	2011	39.426
"A30017883"	2014	39.458
"A15033699"	2011	39.479
"A28733350"	2016	39.504
"A08061731"	2017	39.521
"B80372220"	2013	39.534
"A24019499"	2013	39.549
"A07021256"	2010	39.554
"A78905908"	2010	39.568
"A08688095"	2012	39.589
"A08203226"	2009	39.601
"A46105508"	2017	39.602
"B35011675"	2009	39.623
"A07050420"	2009	39.699
"A08404253"	2010	39.802
"A08562910"	2007	39.812
"B17019373"	2009	39.828
"B03087293"	2011	39.893
"A08202582"	2007	39.9
"B18551226"	2011	39.96
"A08677700"	2009	39.965
"A08296535"	2017	39.975
"A50038991"	2017	39.989
"F50561091"	2010	39.999
"A28033702"	2008	40
"A33601899"	2009	40
"B28403194"	2010	40
"A46111654"	2010	40.006
"A81864498"	2012	40.027
"B31078058"	2013	40.054
"A38024907"	2009	40.08
"A01005594"	2011	40.097
"A39030812"	2010	40.111
"B81009151"	2009	40.115
"A35046572"	2010	40.121
"A28106979"	2010	40.128
"A31189350"	2011	40.149
"A08663098"	2013	40.154
"A04325494"	2009	40.164
"A30012009"	2017	40.196
"B24013799"	2009	40.199
"A29955093"	2011	40.209
"A08639643"	2014	40.243
"A28686111"	2016	40.245
"A11605409"	2012	40.293
"A45010204"	2010	40.296
"A46048732"	2010	40.301
"B35027143"	2007	40.306
"B26012013"	2009	40.37
"B17462961"	2011	40.411
"A84039338"	2012	40.421
"F30587919"	2011	40.423
"A28381234"	2013	40.437
"A46035770"	2008	40.463
"A30040562"	2016	40.546
"B08113615"	2014	40.58
"A81808966"	2017	40.588
"A03028552"	2011	40.598
"A48115000"	2016	40.624
"B24013799"	2010	40.658
"A20018586"	2015	40.675
"B04018495"	2015	40.681
"B03087293"	2010	40.692
"A45010204"	2011	40.717
"A31086598"	2012	40.749
"A48087126"	2017	40.763
"A20034286"	2013	40.781
"A28374148"	2016	40.8
"A08375545"	2007	40.81
"A28612620"	2008	40.81
"A28219541"	2012	40.814
"A12524278"	2007	40.853
"A20074167"	2016	40.858
"A36615474"	2011	40.861
"A35018696"	2008	40.94
"A01010701"	2012	40.945
"A08514028"	2014	40.946
"A26001867"	2016	40.987
"A39017058"	2008	41
"A12013496"	2012	41.042
"B17016569"	2009	41.06
"B08156036"	2016	41.061
"A46332995"	2012	41.193
"A17045972"	2016	41.2
"A50012541"	2011	41.208
"A17038035"	2011	41.223
"B17593633"	2008	41.301
"A47091632"	2007	41.31
"A59990580"	2010	41.321
"B04018495"	2011	41.35
"B08912669"	2010	41.4
"A79259339"	2017	41.426
"B48771711"	2012	41.436
"A02013985"	2016	41.451
"A40004731"	2007	41.473
"A20028676"	2016	41.501
"A40005514"	2011	41.529
"B28304129"	2014	41.565
"A18484360"	2013	41.565
"A24056319"	2017	41.581
"B28498210"	2016	41.606
"B11606647"	2011	41.606
"A40002701"	2008	41.615
"A41084740"	2013	41.616
"A48025845"	2011	41.618
"B35031665"	2008	41.647
"B17374893"	2017	41.678
"A01012103"	2007	41.812
"B28555001"	2009	41.849
"A63746275"	2012	41.85
"A59067603"	2012	41.855
"A01004548"	2011	41.881
"A21008727"	2009	41.882
"A43019868"	2012	41.921
"A07044530"	2012	41.985
"B63149637"	2013	42
"A07013907"	2008	42
"A46052809"	2011	42
"A28125920"	2009	42
"A50008390"	2013	42.018
"B38366225"	2007	42.092
"B28118800"	2012	42.101
"A09030412"	2015	42.155
"A28574044"	2017	42.197
"A36001063"	2009	42.202
"B11024262"	2011	42.227
"A08134942"	2012	42.24
"A41053927"	2010	42.316
"A17017005"	2008	42.33
"A23014871"	2015	42.411
"B46173423"	2010	42.421
"A28374148"	2017	42.422
"A30022909"	2010	42.465
"A48016794"	2017	42.488
"A08192965"	2012	42.5
"B46146080"	2016	42.504
"A08244220"	2012	42.507
"A59954487"	2011	42.55
"B28084168"	2010	42.562
"A18006569"	2011	42.578
"A28582450"	2008	42.605
"A39007729"	2014	42.61
"A03734514"	2013	42.631
"B29042348"	2012	42.67
"A08375545"	2014	42.68
"B08423246"	2012	42.685
"A28523470"	2017	42.717
"A04325494"	2012	42.718
"A97163653"	2015	42.732
"A28202075"	2010	42.739
"A23020506"	2017	42.755
"B02419273"	2017	42.779
"A39008305"	2017	42.824
"A12012340"	2017	42.824
"A41048489"	2014	42.86
"A03047628"	2017	42.863
"A08138042"	2013	42.864
"B39014709"	2009	42.924
"B30044440"	2016	42.929
"A43020759"	2014	42.954
"A15018146"	2011	42.966
"A73093734"	2011	42.969
"A83826362"	2012	42.97
"A18565705"	2016	43.013
"A81117798"	2016	43.04
"A08340267"	2007	43.04
"A09281999"	2008	43.069
"B01003581"	2013	43.107
"B28379386"	2013	43.11
"A28687978"	2016	43.126
"B08359093"	2012	43.128
"A45007614"	2011	43.162
"B64555980"	2017	43.172
"A46226122"	2014	43.188
"A08244220"	2017	43.19
"A28518819"	2012	43.204
"A47022165"	2011	43.23
"A28452647"	2014	43.249
"A14481105"	2016	43.29
"A17045204"	2012	43.337
"A17475203"	2008	43.398
"B20078598"	2012	43.415
"A28586592"	2012	43.417
"A08363400"	2010	43.424
"F04030672"	2010	43.465
"A41057209"	2009	43.474
"A08373102"	2014	43.524
"A46051918"	2011	43.524
"A28672624"	2007	43.53
"A36603967"	2015	43.533
"A28734432"	2012	43.535
"A17018276"	2016	43.586
"A07096886"	2016	43.592
"A38003679"	2009	43.62
"B46164091"	2012	43.634
"A01004548"	2012	43.64
"A50008390"	2014	43.672
"A40002701"	2010	43.682
"A28416089"	2017	43.686
"A43015965"	2017	43.689
"A08578395"	2017	43.701
"A43621416"	2008	43.708
"B08423246"	2011	43.719
"B03100831"	2017	43.792
"A80632573"	2012	43.795
"A45017241"	2007	43.811
"A03061850"	2010	43.838
"A12050324"	2010	43.864
"A08193591"	2016	43.876
"B43029305"	2009	43.879
"A12002887"	2013	43.887
"A28586592"	2011	43.926
"A50029065"	2011	43.945
"A35033604"	2012	43.945
"B08423246"	2013	43.981
"A28683068"	2008	43.99
"A08280240"	2015	43.994
"A12012340"	2015	44.009
"A30017636"	2007	44.026
"B82274135"	2016	44.03
"A31501901"	2012	44.083
"A47000054"	2014	44.115
"A30032130"	2010	44.135
"A41028820"	2015	44.211
"A08466807"	2011	44.213
"A31394356"	2009	44.251
"A29056769"	2008	44.279
"A46023735"	2017	44.282
"B12007456"	2011	44.304
"A28392694"	2013	44.305
"A14004691"	2008	44.307
"A08154650"	2014	44.308
"A31180060"	2009	44.316
"B28555001"	2010	44.355
"A48034110"	2014	44.378
"B03087293"	2009	44.406
"A45015716"	2015	44.408
"A20047726"	2011	44.434
"B38071155"	2012	44.464
"A36014009"	2017	44.475
"A28674968"	2012	44.485
"A29955093"	2012	44.49
"A17023813"	2010	44.494
"A41112012"	2013	44.518
"B40003550"	2008	44.538
"A01010701"	2011	44.546
"A12025490"	2008	44.549
"B95271326"	2012	44.554
"A01010701"	2013	44.626
"A08278293"	2015	44.627
"A08663957"	2017	44.65
"A08514135"	2014	44.667
"A78097656"	2016	44.683
"A20038907"	2014	44.69
"A28145191"	2008	44.707
"A20042933"	2011	44.856
"A28547149"	2017	44.863
"B46173423"	2015	44.863
"A30022214"	2013	44.882
"A07802218"	2012	44.905
"A28518819"	2013	44.92
"B11415387"	2012	44.945
"A08952012"	2015	44.945
"A46047965"	2011	44.989
"A28022952"	2015	45.021
"A28253656"	2016	45.036
"A36006021"	2007	45.09
"A08262412"	2017	45.107
"A08514135"	2010	45.165
"A08213936"	2016	45.208
"A43014174"	2016	45.243
"A15044530"	2011	45.267
"A59954487"	2014	45.271
"B28028348"	2007	45.29
"A81200511"	2009	45.305
"B50030964"	2007	45.339
"A48080881"	2012	45.381
"A59954487"	2012	45.407
"A47011721"	2011	45.449
"B28188100"	2016	45.501
"A08563769"	2010	45.521
"B14016315"	2015	45.545
"A46131769"	2011	45.545
"A08146474"	2011	45.567
"A33024621"	2017	45.577
"B47011374"	2016	45.588
"A46044814"	2017	45.62
"A17019316"	2008	45.63
"A08388811"	2012	45.642
"A08332256"	2012	45.775
"A17003757"	2008	45.785
"A09015256"	2011	45.791
"A28374148"	2015	45.81
"A92086479"	2017	45.81
"B41086844"	2011	45.813
"B19001536"	2012	45.824
"B46164679"	2013	45.834
"A28202075"	2011	45.845
"B08373250"	2013	45.853
"A48100002"	2014	45.856
"B47014568"	2008	45.882
"B08642324"	2010	45.883
"A17475203"	2010	45.892
"B41621038"	2016	45.932
"B03072493"	2012	45.945
"A53283511"	2009	46
"A20039426"	2010	46
"B45011269"	2009	46.003
"A07066467"	2017	46.029
"A28195147"	2012	46.047
"B36009207"	2011	46.1
"B46050910"	2017	46.104
"B17593633"	2009	46.111
"A08354441"	2010	46.193
"A33009630"	2013	46.195
"B08271694"	2010	46.201
"A40005514"	2010	46.218
"A39000849"	2007	46.22
"B31064082"	2014	46.223
"A08623928"	2009	46.255
"A13006903"	2011	46.261
"B35023068"	2007	46.312
"B08059636"	2016	46.345
"A35018696"	2009	46.36
"A15038326"	2012	46.362
"A50032309"	2012	46.364
"B43009091"	2009	46.375
"A36121176"	2016	46.376
"A31404452"	2010	46.381
"A18017228"	2016	46.394
"A15038326"	2010	46.398
"A08093015"	2017	46.409
"B80372220"	2012	46.433
"A58907015"	2016	46.443
"A28202075"	2012	46.444
"A33610304"	2017	46.454
"A50042027"	2016	46.495
"B46135364"	2015	46.548
"A04000881"	2009	46.56
"A41011271"	2007	46.579
"A08623928"	2010	46.593
"B13009592"	2014	46.623
"A48865679"	2017	46.65
"A08720708"	2013	46.672
"A28386225"	2012	46.682
"B60031150"	2017	46.687
"B35980937"	2017	46.7
"A28587616"	2016	46.712
"A43019868"	2011	46.719
"A28733350"	2015	46.813
"B46037446"	2012	46.858
"A46005252"	2010	46.919
"A21391917"	2012	46.944
"A30604680"	2009	46.969
"B03030913"	2010	46.977
"A08132656"	2012	46.982
"A13002134"	2009	46.985
"B46037446"	2010	46.993
"A35098482"	2008	46.999
"B63149637"	2017	47
"B31684020"	2010	47.029
"A08626103"	2015	47.046
"A18017228"	2017	47.07
"A20034286"	2011	47.076
"A28027811"	2010	47.088
"B17374893"	2016	47.166
"A36249076"	2015	47.172
"A31003247"	2012	47.223
"B07650112"	2016	47.264
"A28392694"	2012	47.285
"B22009377"	2014	47.303
"A09205550"	2014	47.304
"A34007831"	2011	47.325
"A24007072"	2017	47.335
"A35098482"	2010	47.358
"B28138196"	2008	47.39
"A08146474"	2008	47.428
"A28674489"	2010	47.447
"A48045199"	2017	47.456
"B08113615"	2013	47.481
"A84039338"	2014	47.499
"B46037446"	2008	47.53
"B03030913"	2015	47.604
"A29006343"	2011	47.623
"A41084740"	2017	47.64
"A59736686"	2011	47.664
"B30043558"	2012	47.684
"A35046572"	2009	47.698
"A96785225"	2015	47.709
"A26004978"	2014	47.715
"A48093421"	2010	47.734
"B30331573"	2011	47.76
"B63805295"	2014	47.788
"B41070020"	2012	47.844
"B46084695"	2007	47.86
"B48074306"	2017	47.866
"A47011721"	2010	47.877
"A08363400"	2014	47.931
"A48045199"	2011	47.95
"A28649879"	2017	47.966
"A33601899"	2010	48
"A08514028"	2015	48
"A84039338"	2013	48.014
"A28271112"	2017	48.032
"A08191579"	2010	48.058
"A30040562"	2017	48.07
"A31394356"	2011	48.083
"A08404253"	2016	48.093
"B42141176"	2010	48.113
"B12007456"	2017	48.114
"A03017886"	2011	48.161
"A08013898"	2011	48.209
"A48114318"	2013	48.215
"B41062548"	2012	48.233
"B97466981"	2016	48.24
"A46160701"	2017	48.243
"A08130254"	2014	48.25
"B60031150"	2014	48.252
"A08514135"	2011	48.253
"A20047726"	2015	48.262
"A28420602"	2016	48.266
"B60031150"	2013	48.268
"A31180060"	2016	48.289
"A41049503"	2013	48.335
"B28337038"	2012	48.364
"A41010521"	2017	48.373
"A59954487"	2016	48.385
"A08273898"	2012	48.462
"B91629634"	2015	48.493
"A36001063"	2008	48.504
"A08720245"	2009	48.517
"A41762386"	2014	48.566
"A08952012"	2010	48.567
"B95087482"	2007	48.57
"B17019373"	2008	48.588
"A33602905"	2017	48.588
"A48087126"	2014	48.592
"B38071155"	2007	48.621
"A08257214"	2016	48.647
"A38020525"	2011	48.659
"A08388811"	2017	48.688
"B50047091"	2012	48.713
"A35028208"	2012	48.777
"A39030812"	2015	48.787
"A48107809"	2013	48.796
"A08029951"	2013	48.854
"A44004422"	2013	48.879
"A08578395"	2014	48.887
"A03047628"	2016	48.904
"A28550960"	2013	48.923
"A03017886"	2016	48.931
"A61557641"	2016	48.964
"B08413247"	2013	49.027
"A15044530"	2012	49.048
"A08466807"	2013	49.058
"A17044546"	2011	49.08
"A35510650"	2010	49.134
"A08091894"	2016	49.158
"A13005384"	2007	49.162
"B08463424"	2016	49.167
"A20060075"	2010	49.219
"A28392694"	2011	49.317
"A04017497"	2009	49.317
"A48059950"	2011	49.32
"B33011792"	2016	49.356
"A80632573"	2011	49.372
"B46084695"	2016	49.375
"A19005792"	2013	49.4
"A20032264"	2010	49.422
"A78521168"	2008	49.438
"A36249076"	2007	49.46
"B48907885"	2017	49.464
"A08646143"	2012	49.466
"A01008069"	2012	49.473
"A31086598"	2017	49.489
"A48100002"	2013	49.504
"B28689370"	2015	49.516
"B40003550"	2010	49.526
"A04016952"	2008	49.566
"A07042435"	2011	49.569
"B03035854"	2017	49.645
"A43016757"	2017	49.664
"A24007072"	2007	49.67
"B46063137"	2012	49.686
"A30040224"	2010	49.698
"A28167443"	2009	49.723
"B32003998"	2012	49.736
"A07010937"	2008	49.74
"A20055380"	2013	49.755
"A08211112"	2017	49.777
"A36600518"	2009	49.792
"B46173423"	2011	49.865
"A08644932"	2012	49.88
"A79253803"	2017	49.918
"A08851321"	2013	49.934
"B15077571"	2012	49.945
"A50012541"	2012	49.962
"A46005252"	2012	49.963
"A78067188"	2017	50
"A46005252"	2011	50.009
