nif	year	acreed_lp
"A31001027"	2009	100.87
"A59067603"	2011	100.949
"A41022989"	2012	101.164
"A28637502"	2017	101.289
"A15052376"	2009	101.305
"A08568057"	2015	101.365
"B36684157"	2009	101.386
"A08700197"	2007	101.419
"A08568826"	2016	101.462
"B46155271"	2015	101.463
"A28458826"	2017	101.524
"A08851321"	2016	101.667
"A28518041"	2016	101.693
"A39023759"	2012	101.724
"A78092764"	2016	101.804
"A20047726"	2014	101.851
"A45017241"	2007	101.902
"A28345148"	2008	101.977
"B58836321"	2014	102
"A32005548"	2007	102.003
"A31061385"	2015	102.078
"A28458826"	2014	102.143
"A08149668"	2012	102.267
"A48093538"	2011	102.331
"A16010126"	2012	102.36
"A45017142"	2014	102.368
"A48102792"	2017	102.557
"A28441269"	2016	102.857
"A30012009"	2016	102.936
"A08026072"	2016	102.937
"B13009592"	2017	103.017
"B08367948"	2007	103.04
"A25022609"	2014	103.299
"B41070020"	2009	103.324
"A24010381"	2013	103.339
"A02012714"	2009	103.424
"A20062915"	2016	103.491
"A47024393"	2011	103.601
"B79033700"	2014	103.61
"A14000939"	2008	103.789
"A30040562"	2016	103.817
"A28637304"	2016	103.93
"B25006222"	2013	103.948
"A30022214"	2017	103.954
"A28637304"	2010	104.048
"A36001063"	2010	104.195
"A28145191"	2009	104.212
"A26013714"	2008	104.44
"A09214636"	2017	104.48
"A08952012"	2015	104.604
"A28623155"	2017	104.753
"A25026139"	2015	104.781
"A33014176"	2009	104.796
"A08149668"	2016	105
"B36609485"	2015	105.083
"A41055377"	2016	105.189
"A28012359"	2016	105.212
"A33609587"	2013	105.258
"B35388867"	2013	105.313
"A28146579"	2008	105.678
"A11605409"	2009	105.68
"A08334906"	2012	105.74
"A28146579"	2009	106.065
"A08637829"	2009	106.085
"A07010937"	2012	106.097
"A07265465"	2007	106.121
"A08565285"	2008	106.221
"B17016254"	2009	106.516
"A28547115"	2011	106.536
"A78092764"	2012	106.544
"A29035896"	2007	106.561
"A81933772"	2016	106.61
"A11608999"	2013	106.631
"B46045993"	2013	106.633
"A20008579"	2008	106.677
"A08560484"	2016	106.955
"A25010430"	2011	106.965
"A31070378"	2009	106.976
"A35101732"	2011	107
"A08191579"	2016	107.13
"A46068318"	2016	107.143
"A29063567"	2010	107.177
"A08952012"	2014	107.184
"A26000174"	2009	107.191
"A17004763"	2010	107.279
"A28518041"	2013	107.28
"B03020914"	2014	107.321
"A28636025"	2012	107.58
"A03167939"	2008	107.788
"A48093538"	2010	107.806
"A39027917"	2008	107.82
"B62409065"	2009	107.892
"A29955093"	2013	108.039
"B35027143"	2013	108.071
"B50067586"	2017	108.149
"A36014009"	2010	108.219
"A33025719"	2014	108.518
"A48226047"	2012	108.64
"A17001322"	2015	108.678
"B48108898"	2015	108.766
"A46072203"	2017	108.766
"A26011841"	2011	108.813
"A03197308"	2017	108.855
"A48226047"	2016	108.904
"F50561091"	2008	109.024
"A08141038"	2016	109.091
"B33119983"	2010	109.231
"B35011675"	2009	109.427
"A08413403"	2016	109.575
"B28545994"	2015	109.638
"A08522971"	2009	109.653
"A48093421"	2012	109.849
"B46191094"	2016	109.955
"B08078396"	2012	110.28
"A45015716"	2012	110.284
"A24010381"	2008	110.33
"A08433260"	2017	110.374
"A08257388"	2008	110.42
"B48771711"	2012	110.431
"A16007064"	2017	110.475
"B28545994"	2016	110.63
"A46170080"	2008	110.641
"A46106928"	2012	110.751
"A03028461"	2015	110.771
"A39023759"	2011	110.867
"A40005514"	2014	110.875
"A29030848"	2008	110.897
"A08431090"	2015	111
"B38017554"	2015	111.053
"A48093421"	2008	111.06
"A33025719"	2013	111.061
"A49005861"	2012	111.281
"A28491637"	2015	111.36
"B08114449"	2013	111.375
"A36014009"	2011	111.487
"A26022657"	2008	111.573
"B50030964"	2011	111.977
"A53283511"	2010	112.189
"B03020914"	2016	112.267
"A28368603"	2014	112.352
"A33617218"	2007	112.383
"A12022224"	2013	112.5
"B12457230"	2012	112.5
"B32003998"	2014	112.5
"B08988149"	2007	112.636
"A33055138"	2013	112.69
"A28562908"	2013	112.693
"A28562908"	2012	112.693
"A28720795"	2016	112.824
"A42004598"	2007	112.862
"A48093421"	2011	112.879
"A28125920"	2008	113
"A96569207"	2015	113.039
"A28651370"	2014	113.175
"A28029122"	2008	113.196
"A08388811"	2007	113.325
"B36609485"	2013	113.509
"A08200040"	2016	113.531
"A46094207"	2013	113.619
"B45011269"	2011	113.624
"A15032196"	2016	113.779
"A29063567"	2012	113.813
"A08005761"	2015	113.89
"A15007727"	2012	113.89
"A46079380"	2013	113.893
"A11608999"	2012	113.906
"A26011841"	2013	114.003
"B08424855"	2014	114.01
"A28146579"	2007	114.068
"A08209538"	2016	114.082
"A50005156"	2013	114.083
"B15004849"	2016	114.095
"A50042191"	2014	114.205
"A18024919"	2015	114.271
"A14000939"	2010	114.294
"A22012223"	2013	114.313
"A28637304"	2008	114.793
"A28637304"	2007	114.793
"B28120012"	2010	114.83
"A81527095"	2013	114.935
"A41031303"	2010	115
"A12029039"	2011	115.2
"A08436214"	2017	115.232
"A20008579"	2007	115.353
"A08489007"	2009	115.411
"B48108898"	2014	115.43
"A20073508"	2012	115.468
"A15016595"	2015	115.5
"A32005548"	2008	115.551
"B40003550"	2017	115.62
"A30013791"	2007	115.635
"B31694912"	2014	115.709
"A36602381"	2010	115.755
"A17001322"	2014	115.756
"A33036906"	2012	115.762
"A48093538"	2009	115.864
"A28175412"	2016	115.914
"A01013077"	2010	115.933
"A81722712"	2007	116.048
"A28557783"	2016	116.223
"A41084740"	2014	116.37
"A46131769"	2011	116.398
"A30040562"	2014	116.549
"B17016254"	2008	116.572
"A33014176"	2008	116.575
"B38017554"	2008	116.635
"A17019316"	2009	116.778
"A08574881"	2013	116.801
"A42003368"	2016	117.25
"B30605760"	2012	117.487
"A28458826"	2016	117.749
"A29063567"	2011	117.785
"B39008404"	2010	117.8
"A28219202"	2016	118.036
"A46066791"	2009	118.062
"A33602905"	2014	118.27
"A48071351"	2007	118.342
"A22012223"	2012	118.499
"A22012223"	2011	118.499
"A28249993"	2017	118.535
"B50068105"	2010	118.577
"A35009992"	2009	118.625
"A30012041"	2008	118.646
"B08114449"	2012	118.79
"B81308439"	2011	118.817
"A78428596"	2009	119.2
"A08117806"	2007	119.26
"B15018393"	2010	119.284
"A08238578"	2009	119.337
"B36603629"	2013	119.363
"B83741835"	2017	119.569
"A78428596"	2010	119.582
"A47010095"	2017	119.633
"A07905573"	2007	119.72
"B47011374"	2013	119.811
"A15000391"	2011	119.923
"A45562329"	2012	120
"A08999088"	2014	120
"A09015405"	2010	120
"B84871607"	2017	120
"A31018187"	2011	120
"A04413340"	2014	120.041
"A40004095"	2014	120.149
"A92030402"	2008	120.202
"A08075954"	2009	120.202
"A28623155"	2011	120.202
"A41037672"	2012	120.214
"A01008069"	2008	120.463
"A20049755"	2014	120.493
"B11605862"	2008	120.659
"B35027143"	2012	120.694
"B46045993"	2007	120.728
"B28120012"	2012	120.777
"B28120012"	2013	120.932
"A11609682"	2011	121.047
"A11609682"	2010	121.047
"B08158917"	2009	121.094
"A82494931"	2016	121.173
"A28547149"	2017	121.195
"A48031140"	2008	121.34
"A33009630"	2013	121.346
"A28698884"	2017	121.611
"B74148388"	2013	121.661
"A33019720"	2013	121.67
"A43011196"	2010	121.81
"B28120012"	2009	121.811
"A22009906"	2012	121.823
"A50043298"	2007	122.005
"A15031800"	2013	122.094
"A28292084"	2015	122.281
"A16010126"	2010	122.349
"B25006222"	2011	122.391
"A12027488"	2008	122.395
"A31009913"	2012	122.43
"A08484107"	2009	122.437
"A15000227"	2008	122.707
"A28520757"	2012	122.862
"A28126597"	2017	123
"B84871607"	2016	123
"A41050535"	2008	123.007
"B03158532"	2011	123.058
"B42001297"	2015	123.259
"A33609587"	2015	123.366
"B41063355"	2012	123.432
"A36017598"	2016	123.449
"A08522971"	2007	124.02
"A41088493"	2012	124.025
"A16010126"	2014	124.028
"B08988149"	2008	124.039
"B15862667"	2016	124.123
"B07650112"	2015	124.187
"A48080881"	2010	124.299
"A08522971"	2013	124.631
"A48045199"	2015	124.635
"A28720795"	2009	124.735
"A48071369"	2012	124.862
"A07012826"	2016	125
"B28281095"	2017	125
"A23008857"	2011	125.117
"A08290405"	2010	125.147
"A81117798"	2013	125.263
"A08192965"	2016	125.287
"A08192965"	2017	125.287
"A08322067"	2013	125.517
"A78905908"	2012	125.659
"B38017554"	2012	125.661
"A28386746"	2017	125.995
"B28120012"	2015	126.068
"A28420602"	2014	126.196
"A12022224"	2010	126.21
"A20012498"	2010	126.213
"A25011180"	2008	126.255
"A30017883"	2007	126.436
"A08199168"	2017	126.738
"A02014165"	2015	126.789
"A17038035"	2012	126.8
"A36001063"	2012	127.004
"A08026072"	2015	127.093
"B38017554"	2013	127.455
"A14037642"	2007	127.47
"A08526345"	2008	127.497
"A47091632"	2010	127.497
"A50042027"	2009	127.572
"A33014176"	2007	127.64
"A28412724"	2012	127.713
"A50005156"	2016	128.015
"A43055565"	2011	128.216
"A08278293"	2010	128.317
"A30604680"	2011	128.682
"A07033491"	2011	128.922
"A08294787"	2012	128.972
"A78753514"	2008	129.059
"A18006569"	2015	129.093
"A30604680"	2013	129.219
"A08484107"	2014	129.226
"B04018495"	2016	129.229
"B40003550"	2012	129.375
"A08203887"	2010	129.54
"A08562431"	2017	129.6
"A08700197"	2008	129.646
"A08066300"	2014	129.66
"A28012359"	2011	129.808
"A46023735"	2017	129.977
"A41031303"	2007	130.04
"A08526345"	2010	130.092
"A08679060"	2008	130.13
"A26004978"	2017	130.302
"A08294787"	2010	130.356
"A11019767"	2009	130.376
"A08637829"	2008	130.576
"A28720795"	2008	130.67
"A50038959"	2017	130.977
"A96569207"	2009	131.229
"A08340267"	2012	131.61
"A47010194"	2015	131.745
"A36615896"	2010	131.858
"A50047505"	2010	132.066
"A26020198"	2012	132.409
"B46090791"	2009	132.458
"A18024919"	2016	132.51
"A08612103"	2007	132.601
"B08619405"	2015	132.627
"A28511004"	2010	132.769
"B46173423"	2015	132.822
"A48033526"	2014	132.999
"A08431090"	2014	133
"B14008999"	2008	133.015
"A28518090"	2013	133.168
"B07039514"	2015	133.27
"A01013077"	2017	133.316
"A32005548"	2015	133.461
"B38017554"	2014	133.601
"A50022698"	2016	133.689
"A12022224"	2007	133.73
"A31070378"	2013	133.852
"A43055565"	2013	133.958
"A21008727"	2008	134.156
"B11606647"	2010	134.432
"A15016702"	2013	134.504
"B15027170"	2014	134.529
"A08401820"	2014	134.542
"A28216992"	2010	134.741
"A01010701"	2013	134.774
"A31070378"	2007	134.86
"A08200040"	2015	134.919
"B79033700"	2017	134.98
"A17034505"	2014	134.98
"B39446315"	2007	135.074
"A01002864"	2007	135.17
"A28096378"	2016	135.19
"A80200868"	2008	135.19
"A46170080"	2007	135.22
"A31394356"	2009	135.228
"A08311995"	2008	135.228
"A14030027"	2011	135.291
"B59162701"	2013	135.327
"A58132606"	2014	135.433
"A08013898"	2015	135.438
"B82274135"	2016	135.57
"A14616031"	2017	135.651
"A79259339"	2016	135.702
"A30041719"	2012	135.713
"A47008487"	2007	135.754
"A08199168"	2008	135.755
"A29030715"	2007	135.81
"A28164374"	2016	135.872
"A08012270"	2009	136
"A08012270"	2008	136
"A39031406"	2013	136.232
"A48093538"	2008	136.35
"B48059786"	2016	136.49
"A21391917"	2013	136.556
"A41037672"	2015	136.73
"A28285765"	2015	136.806
"A47022165"	2010	136.909
"A39030200"	2017	136.98
"A28543809"	2008	137.231
"A08639643"	2007	137.362
"A31009913"	2010	137.437
"A41008301"	2013	137.476
"A32006611"	2016	137.654
"A02013985"	2015	137.676
"A08131112"	2016	137.795
"A08291973"	2009	137.923
"B22005524"	2016	137.952
"A29008174"	2008	137.972
"A08115578"	2013	137.973
"A20049755"	2010	138.005
"A08667016"	2011	138.092
"A24010381"	2011	138.214
"A17013269"	2008	138.38
"A28637304"	2009	138.533
"A36121176"	2015	138.626
"A47000641"	2015	138.676
"A33018425"	2017	138.99
"A14037642"	2016	138.996
"A08046799"	2010	139
"A08102410"	2010	139.04
"A48045199"	2011	139.062
"A46115101"	2013	139.088
"A30604680"	2012	139.089
"A03057221"	2011	139.32
"A28164374"	2015	139.58
"A32226037"	2008	139.586
"A36000073"	2015	139.619
"A39023759"	2014	139.764
"B48714133"	2017	139.781
"B35043637"	2016	139.781
"A30035547"	2015	139.841
"A20008579"	2015	140
"A28615581"	2013	140.039
"B36010098"	2017	140.15
"A31009913"	2015	140.277
"B28579324"	2009	140.474
"A16010126"	2013	140.517
"A28057677"	2015	140.583
"A46126439"	2016	140.975
"A28357093"	2015	141.105
"A28675908"	2016	141.203
"A03099405"	2014	141.394
"A28614790"	2017	141.434
"A08612103"	2011	141.615
"A03033164"	2011	141.629
"A08007056"	2013	141.707
"A08575672"	2010	142.091
"A28423986"	2017	142.269
"A41091927"	2015	142.414
"B07039514"	2009	142.452
"B33876459"	2017	142.643
"A28253656"	2012	142.849
"A33021635"	2013	142.874
"A50000876"	2008	142.906
"A28126597"	2016	143
"A48080683"	2014	143.022
"A28375467"	2007	143.076
"A08093015"	2011	143.238
"B35027143"	2011	143.361
"A16007064"	2014	143.364
"A24010381"	2010	143.521
"A08061590"	2012	143.555
"A03066933"	2015	143.677
"A08209538"	2009	143.762
"A17039140"	2016	143.899
"A28637304"	2014	144
"A45017142"	2013	144.01
"A38003133"	2007	144.059
"A28494896"	2012	144.086
"A08154650"	2011	144.158
"B12014692"	2017	144.248
"A23008857"	2009	144.536
"A18006569"	2013	144.594
"B32003998"	2013	144.643
"A04001897"	2015	144.735
"A20047726"	2013	144.788
"A31024458"	2017	144.796
"A36615896"	2009	145.071
"B04018495"	2017	145.203
"B41072471"	2007	145.23
"B41086844"	2011	145.239
"A30017883"	2008	145.29
"A78393840"	2007	145.317
"A15072622"	2015	145.324
"A28357903"	2014	145.325
"A45015716"	2013	145.353
"A46134250"	2012	145.381
"B28120012"	2008	145.435
"A28637304"	2015	145.49
"A08388811"	2015	145.502
"A48031140"	2007	145.75
"B12008397"	2017	145.772
"B12008397"	2016	145.772
"A36600518"	2007	145.87
"A81933772"	2017	145.898
"A16010126"	2008	145.915
"B21015474"	2012	145.916
"A08244220"	2007	145.93
"B35027143"	2010	145.939
"A08066300"	2011	145.988
"A25022609"	2013	145.993
"A60016037"	2012	146.085
"F50561091"	2007	146.17
"A16010126"	2011	146.184
"A07018112"	2010	146.274
"A08250425"	2008	146.55
"B31001696"	2009	146.795
"A30012041"	2013	146.808
"A46072203"	2016	146.874
"A08198392"	2012	146.913
"A46052809"	2009	147
"A35046911"	2007	147
"A41055377"	2013	147.094
"A46002069"	2017	147.175
"A18024919"	2014	147.186
"A46104485"	2009	147.396
"A48093868"	2016	147.445
"A17018276"	2011	147.631
"A06017040"	2014	147.887
"B28361350"	2010	148.337
"A31017106"	2008	148.45
"B36609485"	2014	148.488
"A28410850"	2007	148.564
"B12462560"	2017	148.692
"A48034110"	2009	148.694
"B50047091"	2008	148.78
"A78428596"	2008	148.86
"A01013077"	2015	149.442
"A08181067"	2015	149.593
"A03032653"	2016	149.6
"A28106797"	2016	149.632
"A14026199"	2010	149.693
"A08198392"	2013	149.72
"A31018799"	2015	150
"A48102792"	2011	150
"A26013714"	2007	150.11
"B41007576"	2014	150.142
"A03057221"	2010	150.253
"A01014794"	2008	150.253
"B08156127"	2008	150.253
"A28636025"	2017	150.258
"A92086479"	2016	150.278
"A35008168"	2014	150.504
"B02419273"	2017	150.566
"B48108898"	2013	150.592
"B36603629"	2014	150.731
"B10005932"	2011	150.804
"A46115101"	2015	150.807
"B27013713"	2007	150.951
"A41055377"	2014	151.049
"A08397002"	2014	151.079
"A29030848"	2007	151.081
"A12050324"	2010	151.561
"B08156127"	2009	151.62
"A81527095"	2015	151.936
"A48102792"	2016	152.019
"B46055943"	2015	152.421
"A28715316"	2017	152.448
"B08463424"	2008	152.5
"A39007729"	2017	152.593
"A07018112"	2009	152.639
"A08149668"	2015	152.689
"A41053927"	2007	152.78
"A15506934"	2015	153.147
"A08135139"	2013	153.163
"A14030027"	2010	153.235
"A20047726"	2015	153.263
"A40004095"	2013	153.323
"A38000410"	2016	153.337
"A48071369"	2010	153.342
"A03018710"	2017	153.362
"A28321313"	2014	153.364
"A28357903"	2009	153.406
"A33034422"	2014	153.707
"A08433260"	2016	153.858
"A08522971"	2008	154.008
"A23008857"	2017	154.056
"B04001848"	2010	154.125
"A28002640"	2010	154.217
"A28132959"	2014	154.298
"A08225633"	2016	154.349
"A26013714"	2011	154.784
"A29035896"	2012	154.91
"A28125920"	2011	155
"A03036373"	2010	155.369
"A30022909"	2010	155.437
"B30516645"	2012	155.518
"A09010661"	2017	155.851
"A08431090"	2013	156
"A60401585"	2012	156.051
"A08005688"	2017	156.134
"A03012614"	2008	156.167
"A35040831"	2009	156.223
"A31009913"	2013	156.304
"B42001297"	2008	156.507
"A08069809"	2016	156.56
"A58664764"	2013	156.943
"B35006360"	2016	157.1
"A08334906"	2011	157.214
"A28889939"	2012	157.307
"A12006227"	2013	157.523
"A12004180"	2012	157.965
"A12021390"	2007	157.99
"B36009942"	2009	158.067
"A08007056"	2007	158.083
"A32226037"	2009	158.126
"A48062418"	2011	158.177
"A32226037"	2010	158.197
"B36684157"	2011	158.355
"B50021658"	2010	158.411
"A45017241"	2009	158.834
"A31018187"	2009	158.893
"A18484360"	2011	159.055
"B04018495"	2014	159.254
"A48092886"	2012	159.389
"B62785357"	2012	159.765
"A14030027"	2007	159.767
"B03036712"	2009	159.774
"B17014887"	2009	159.774
"B03028784"	2009	159.774
"A29049509"	2016	159.828
"A17018276"	2013	159.9
"A08522971"	2012	160.015
"A08291973"	2011	160.056
"A46965034"	2010	160.417
"A33609587"	2014	160.419
"A50042027"	2013	160.816
"A08568826"	2015	160.816
"A17038035"	2009	160.985
"A28923662"	2014	161
"B38030045"	2015	161.084
"A32005548"	2014	161.173
"B28250090"	2010	161.237
"A78428596"	2007	161.72
"A33025719"	2012	161.923
"B10010775"	2008	161.978
"A43001684"	2015	162.125
"A45007614"	2009	162.128
"A59067603"	2014	162.188
"A41037672"	2014	162.248
"A41037672"	2008	162.723
"A48115000"	2017	162.741
"A08489007"	2008	162.786
"A08012270"	2015	162.887
"A09004813"	2011	163.017
"A12012605"	2009	163.33
"A41050535"	2007	163.37
"A08061590"	2007	163.68
"A33060294"	2007	163.73
"A48093421"	2013	163.797
"A14026199"	2009	163.833
"A08404253"	2015	163.899
"A48025845"	2012	163.941
"B28361350"	2007	164.108
"A08568057"	2011	164.169
"A48226047"	2015	164.371
"A46160701"	2017	164.594
"A29025368"	2009	164.653
"B47011374"	2008	164.727
"A16010126"	2009	164.906
"B46108403"	2017	165.062
"A08119752"	2014	165.39
"A08158172"	2014	165.394
"B61425682"	2017	165.424
"A31009913"	2014	165.672
"A80904576"	2017	165.82
"A80904576"	2016	165.82
"A33018425"	2016	165.996
"A33018425"	2015	165.996
"A16010126"	2017	166.371
"A08217432"	2007	166.383
"A45019916"	2011	166.583
"A08507741"	2011	166.885
"A28012342"	2008	167
"A08026197"	2008	167
"B41070020"	2007	167.087
"B46047817"	2013	167.1
"A50025071"	2011	167.203
"B03036340"	2013	167.251
"A30022214"	2015	167.508
"B30604565"	2015	167.712
"B41065418"	2014	167.874
"B58836321"	2013	168
"A36000073"	2016	168.213
"A03197308"	2016	168.23
"A46002069"	2012	168.377
"A41002809"	2007	168.457
"A08700197"	2015	168.539
"B07039514"	2010	168.755
"A08291973"	2015	168.889
"A30041719"	2015	168.982
"B30010797"	2009	168.997
"A18006569"	2014	169.093
"A46160701"	2016	169.165
"A08421190"	2017	169.206
"B30009039"	2010	169.401
"A22001721"	2007	169.89
"B03100831"	2010	170.025
"A48093421"	2010	170.084
"A78092764"	2015	170.371
"B83741835"	2016	170.609
"B47011374"	2010	170.711
"B46055448"	2017	171.077
"A19002039"	2017	171.197
"A48093538"	2007	171.37
"A08653685"	2009	171.613
"B08367948"	2009	171.65
"B03020914"	2015	171.757
"A48093868"	2007	171.864
"B50021658"	2017	172.119
"A01000249"	2009	172.125
"A28211092"	2007	172.526
"A01000249"	2012	172.54
"A38013272"	2009	172.707
"A45012259"	2014	172.795
"B26011627"	2014	172.851
"A08952012"	2013	172.861
"A28543809"	2017	172.967
"B46162376"	2014	172.999
"A07027261"	2007	173.041
"A04007811"	2017	173.116
"A08576753"	2011	173.221
"A28651222"	2008	173.324
"A08700197"	2013	173.34
"B46148797"	2009	173.346
"A01008234"	2010	173.512
"B27011477"	2015	173.589
"A12050324"	2008	173.632
"A29063567"	2013	173.654
"A07050420"	2013	173.692
"A29025368"	2014	174.037
"A60016037"	2011	174.116
"A47091632"	2009	174.152
"A28555563"	2011	174.176
"A79092573"	2011	174.3
"A32005548"	2017	174.349
"B28126019"	2009	174.368
"B96683347"	2007	174.37
"A79092573"	2007	174.4
"A79092573"	2008	174.4
"A79092573"	2009	174.4
"A79092573"	2010	174.4
"A03018710"	2016	174.495
"A28889939"	2011	174.642
"B46037446"	2014	174.783
"A36603967"	2015	175
"A36600518"	2015	175
"A41084740"	2013	175.007
"A35014075"	2017	175.035
"A28012359"	2013	175.081
"A15044530"	2016	175.117
"A28381564"	2016	175.161
"A15017163"	2014	175.294
"A25026733"	2011	175.319
"A28614790"	2012	175.79
"A23014871"	2016	175.993
"A46063731"	2009	176.283
"A43055565"	2010	176.297
"A28321313"	2010	176.315
"B14008999"	2007	176.317
"A01010701"	2011	176.469
"B40003550"	2016	176.47
"B21011333"	2010	176.533
"B03051927"	2012	176.62
"B32003998"	2012	176.786
"A08026072"	2014	176.843
"A28543809"	2009	176.997
"A08431090"	2012	177
"A28670313"	2013	177.02
"B03026382"	2009	177.027
