nif	year	deudas_financ
"A80433519"	2010	360.236
"A08508418"	2016	360.311
"A38013744"	2011	360.497
"A31096233"	2008	360.607
"A45202975"	2009	360.842
"A48084909"	2010	361.303
"F50561091"	2009	361.515
"A50011980"	2013	361.548
"A12012340"	2009	361.971
"A59202853"	2014	362.217
"A28290799"	2012	362.33
"A09010661"	2017	362.333
"A08005696"	2011	362.56
"A21010616"	2013	362.575
"A27007731"	2013	362.577
"A14616031"	2015	362.696
"B03072857"	2013	362.713
"A48059950"	2017	363.066
"A48034110"	2011	363.093
"A41088493"	2014	363.541
"A28801942"	2015	363.756
"A29035896"	2011	363.786
"A78526811"	2017	363.957
"B35011675"	2008	364.112
"A21102157"	2016	364.167
"B13004924"	2012	364.312
"A39000690"	2017	364.416
"A46038519"	2008	364.754
"A09030412"	2015	365.373
"A36604783"	2017	365.429
"A48059950"	2008	365.7
"B30606099"	2015	365.939
"A40005514"	2010	365.947
"B15862667"	2017	366.267
"A46226122"	2015	366.398
"A48080147"	2010	366.649
"A34170183"	2013	366.81
"A30046379"	2009	366.827
"B48108898"	2014	366.896
"A08278293"	2010	367.044
"A20049755"	2015	367.69
"B11606761"	2016	367.7
"A46005252"	2015	367.727
"A07026701"	2008	367.803
"F30587919"	2012	367.846
"A34170183"	2014	367.949
"A07010937"	2014	368.017
"A08663809"	2016	368.088
"A48040034"	2007	368.143
"A41087404"	2008	368.17
"A28420602"	2014	368.191
"A39027917"	2007	368.55
"A48117188"	2014	368.57
"A48226047"	2015	368.658
"A08115578"	2012	369.611
"A48117881"	2012	369.777
"B35665991"	2010	369.794
"B37020179"	2015	369.859
"A46038519"	2015	369.982
"A30604276"	2014	370.976
"B03158532"	2017	371.176
"B10010775"	2017	371.252
"A08563769"	2010	372
"A25020629"	2016	372.355
"A25020629"	2017	372.355
"B17616814"	2014	372.619
"A08029951"	2015	372.768
"A26022657"	2017	372.952
"A48114318"	2017	372.966
"A46131769"	2015	373.095
"A48005672"	2014	373.146
"A39030812"	2010	373.278
"B14468292"	2016	373.325
"A01006055"	2015	373.897
"A33778739"	2017	374
"A43025618"	2014	374.28
"A20074167"	2017	374.848
"B03089471"	2014	374.854
"A07012826"	2013	375
"A31501901"	2015	375.331
"A20557294"	2010	375.44
"B17593633"	2007	375.484
"F04030672"	2008	375.511
"B28492841"	2016	375.684
"A46005252"	2010	375.874
"A46030680"	2017	376.282
"A08008518"	2017	376.349
"A18020271"	2013	376.676
"A78521168"	2008	376.737
"F50011139"	2011	377
"B30016612"	2017	377.304
"B03072857"	2012	377.443
"A17038035"	2012	377.465
"A17018276"	2010	377.511
"A08029951"	2016	377.77
"B96199807"	2010	377.841
"A48050728"	2015	377.906
"B46054508"	2009	378.254
"A17001207"	2012	378.801
"A48117881"	2010	378.825
"A09281999"	2013	378.879
"B35023068"	2010	379.151
"B46050910"	2017	380.024
"B48108898"	2016	380.187
"A11256104"	2015	380.226
"A08401184"	2012	380.352
"A08460156"	2017	380.577
"A28137255"	2013	380.717
"A31501901"	2008	380.822
"A03027919"	2017	380.94
"A32007817"	2011	381.254
"B28113991"	2014	381.333
"A39012638"	2012	381.433
"A28145498"	2009	381.706
"A25020629"	2014	381.904
"B03100831"	2008	382.213
"A32006579"	2011	383.109
"B30604565"	2013	383.34
"B46162376"	2014	383.423
"B28623213"	2017	383.817
"A31501901"	2010	384.072
"A31096233"	2016	384.353
"A28337129"	2017	384.418
"A08401184"	2011	384.526
"A28193209"	2011	384.648
"A08304628"	2016	384.82
"A11010352"	2009	384.858
"B03100831"	2015	384.882
"B46095964"	2011	385.121
"A46332995"	2014	385.281
"B28623213"	2016	385.303
"A07016991"	2010	385.515
"A15049281"	2011	385.907
"A26000174"	2012	386.109
"B38017554"	2010	386.22
"A31018799"	2009	386.459
"A17475203"	2010	386.621
"B30016612"	2016	386.751
"A78905908"	2014	387.62
"A50029065"	2017	387.658
"B97466981"	2016	387.696
"A48005672"	2017	387.737
"A12081790"	2016	387.787
"A36014595"	2007	387.909
"B28337038"	2015	387.966
"B41072471"	2012	388.008
"A45002839"	2010	388.02
"A08115578"	2014	388.03
"A28734432"	2013	388.087
"A30506406"	2014	388.149
"A31003247"	2011	388.174
"B03072857"	2009	388.252
"A12012340"	2015	389.271
"A01011881"	2010	389.442
"B43241769"	2010	389.674
"A01007442"	2017	389.743
"A01015510"	2013	390.026
"B45020351"	2014	390.165
"A07244023"	2016	390.199
"A28523470"	2009	390.424
"B06368674"	2012	390.434
"A28118040"	2008	391.386
"A46332995"	2015	391.593
"B38030045"	2012	391.618
"A36643450"	2007	392.06
"A15049281"	2010	392.105
"A02006617"	2013	392.152
"A20049755"	2008	392.304
"B28701340"	2016	392.336
"A08193591"	2012	392.506
"A07256100"	2012	393.008
"B20055703"	2014	393.134
"A30004790"	2017	393.259
"A11012572"	2010	393.512
"A08511453"	2017	393.834
"B31018815"	2015	393.966
"A08131153"	2015	394
"A08102410"	2009	394.01
"A28386225"	2009	394.112
"B41441387"	2017	394.133
"A14004691"	2011	394.17
"B30016612"	2014	394.628
"A46005252"	2009	394.771
"A28724268"	2014	394.847
"A19180108"	2010	395.28
"A48117881"	2011	395.715
"A08404253"	2016	396.154
"A30112221"	2014	396.193
"A15044530"	2012	396.443
"B03100831"	2017	396.585
"A22003537"	2014	396.936
"A06008411"	2016	397.35
"A28167443"	2010	397.761
"A37021631"	2007	397.766
"F01131978"	2017	397.887
"A12012340"	2016	398.251
"A08560484"	2017	398.268
"A08533945"	2015	398.431
"F03290871"	2016	398.484
"A20047726"	2010	398.871
"B38030045"	2016	399.101
"A08270993"	2016	399.143
"A50038959"	2017	399.211
"A28392694"	2016	399.336
"A44003663"	2017	399.411
"A17054081"	2014	399.444
"B23011273"	2016	399.452
"A28399715"	2010	399.778
"B41094459"	2013	400
"A08952012"	2017	400.421
"B30009039"	2007	400.912
"A25011180"	2008	400.981
"A46066791"	2014	401
"A15038326"	2016	401.036
"B36880003"	2010	401.163
"A28674968"	2014	401.261
"B28113991"	2016	401.44
"A31501901"	2016	402.196
"A18020271"	2015	402.218
"A01006055"	2014	402.223
"A08105371"	2014	402.245
"A28060283"	2013	402.784
"B46135364"	2014	402.934
"V30405880"	2012	403.453
"A28216992"	2016	403.482
"A08219024"	2016	403.757
"B28701340"	2017	403.984
"A28675908"	2013	404.003
"A07059058"	2016	404.067
"A17018052"	2007	404.28
"B30016612"	2012	404.531
"A08290975"	2014	404.62
"A41011271"	2011	404.657
"A38020525"	2016	404.752
"A35008168"	2016	404.875
"A08520629"	2007	404.91
"B30044440"	2017	404.965
"A41088493"	2016	405.219
"A28392033"	2014	405.412
"A48047377"	2015	405.924
"A30036438"	2010	406
"A78905908"	2017	406.161
"A12016549"	2013	406.193
"B20049615"	2016	406.319
"A28126597"	2012	406.849
"A46063731"	2013	407.128
"A33605072"	2011	407.148
"B46146080"	2014	407.489
"A08244220"	2014	407.82
"A28399434"	2009	407.918
"A08093254"	2014	408.109
"A30035521"	2007	408.152
"A46048732"	2011	408.153
"A29063567"	2017	408.16
"A11010352"	2016	408.18
"B58779018"	2016	408.579
"A39017058"	2008	409
"A48025571"	2012	409
"F21339106"	2015	409.306
"A31018187"	2013	409.68
"A08620056"	2007	410.691
"A28510246"	2011	410.732
"A11006095"	2013	410.738
"A07026701"	2010	411.008
"A31017106"	2013	411.357
"B08413247"	2014	411.612
"A25007105"	2017	411.731
"A28724219"	2011	411.821
"A08449399"	2016	411.953
"A07084940"	2017	411.965
"A28174985"	2010	412.086
"B29042348"	2012	412.098
"B06341333"	2016	412.149
"A80652423"	2016	412.436
"A11010352"	2008	412.625
"B97131155"	2016	412.91
"A35098482"	2010	412.976
"A08157737"	2017	413.68
"A43020486"	2007	413.695
"A46332995"	2016	414.076
"A46096343"	2012	414.204
"A46020558"	2007	414.32
"B07762099"	2010	414.334
"B48907885"	2010	414.343
"B81335473"	2015	414.353
"B97131155"	2017	414.364
"B28498210"	2009	414.408
"A46030680"	2016	414.636
"A28801942"	2008	414.747
"A30014211"	2010	415.014
"A59954487"	2013	415.184
"B41441387"	2016	415.452
"B48124275"	2013	415.546
"B38030045"	2013	415.753
"A08290975"	2013	415.786
"A50889955"	2010	415.849
"A08449399"	2017	415.869
"A08568057"	2007	415.98
"A15020795"	2008	416.014
"A38010997"	2016	416.075
"A45015872"	2012	416.573
"A15169535"	2014	416.885
"A28017531"	2012	417.147
"A41043159"	2017	417.153
"A30040224"	2013	417.226
"A28582450"	2010	417.244
"A17014523"	2015	417.316
"A36603637"	2011	417.393
"A29350139"	2014	417.551
"A28623379"	2015	417.591
"A08401184"	2009	417.871
"B33029729"	2008	418.068
"A17014523"	2016	418.098
"A28452647"	2017	418.149
"A07036569"	2011	418.443
"A32005746"	2016	418.746
"A48064521"	2009	419.02
"A20062915"	2012	419.246
"A38017844"	2016	419.332
"A08449399"	2015	419.47
"A08452500"	2017	419.536
"B82175001"	2016	419.866
"A28658177"	2008	419.909
"A20008579"	2014	420
"A38003679"	2011	420.009
"A28017531"	2013	420.063
"A48095822"	2012	420.209
"A36615896"	2007	420.32
"A25017880"	2015	420.348
"A28614790"	2008	420.708
"F50561091"	2008	420.708
"A20779849"	2015	421.358
"A08156218"	2011	421.743
"B31089071"	2008	421.956
"A28550960"	2014	421.986
"A28060515"	2009	422
"A08372351"	2017	422.057
"A09214636"	2016	422.137
"A08290975"	2012	422.395
"A48040034"	2016	422.546
"A28586592"	2013	422.618
"B46146080"	2016	422.975
"A31501901"	2007	423.29
"A28193209"	2013	423.324
"A08115578"	2009	423.379
"A43016757"	2011	423.497
"A08278731"	2016	423.657
"A28386225"	2010	423.719
"B83393223"	2017	423.912
"B31039530"	2014	423.955
"A20060075"	2012	424.217
"B48948830"	2011	424.245
"F37014560"	2008	424.25
"A48040034"	2017	424.57
"V30405880"	2009	424.887
"B30331573"	2013	424.979
"A28452647"	2016	425.135
"B07650112"	2014	425.308
"B28205532"	2008	425.442
"A01061373"	2014	425.751
"A46332995"	2017	425.825
"A28034031"	2013	426.018
"A07026651"	2008	426.26
"A47010095"	2008	426.388
"A08433260"	2014	426.601
"A20003042"	2017	426.87
"A41695149"	2012	427
"A30604680"	2012	427.3
"A03040854"	2015	427.561
"A12006227"	2016	427.866
"A12004180"	2015	428.571
"A12004180"	2014	428.571
"A27007731"	2017	428.871
"B35388867"	2017	428.878
"A08198392"	2017	428.908
"A18312041"	2013	428.963
"A38020905"	2017	429.251
"A96785225"	2010	429.294
"A08612061"	2011	429.324
"B36880003"	2012	429.766
"B28545994"	2012	429.883
"A32007817"	2013	430.028
"A44004422"	2016	430.238
"A08098576"	2014	430.37
"A39027917"	2008	430.54
"B08059636"	2016	430.901
"A28295038"	2008	431.017
"A28698884"	2007	431.209
"A08244220"	2012	431.533
"A81957367"	2012	431.675
"A28399715"	2014	431.796
"A22009906"	2009	431.837
"A18484360"	2016	431.856
"B08660409"	2014	431.908
"A28386225"	2011	432.852
"A21102157"	2017	433.163
"A08270993"	2017	433.646
"A48117881"	2013	433.714
"A07190291"	2017	433.859
"A30603716"	2016	433.989
"A28556504"	2014	434.024
"A80433519"	2008	434.1
"A58907015"	2016	434.303
"B38030045"	2015	434.44
"A41084740"	2016	434.908
"A30035521"	2015	434.922
"B84227461"	2012	435
"B08488645"	2014	435.356
"B48124275"	2010	435.421
"A15049281"	2013	435.718
"A45010543"	2017	435.958
"A29009537"	2013	435.983
"A80652423"	2017	436.088
"B82175001"	2012	436.155
"A33617218"	2013	436.227
"A39030200"	2007	436.48
"A28039469"	2016	436.69
"A26004093"	2013	437.084
"A48059950"	2010	437.242
"B43636075"	2013	437.46
"A12016143"	2011	437.574
"B41015652"	2016	437.941
"A09281999"	2011	437.957
"A28706091"	2016	438.175
"A96785225"	2011	438.201
"A96785225"	2012	438.318
"B28304129"	2012	438.674
"B48714133"	2008	438.7
"A47025895"	2016	438.716
"B06368674"	2013	438.728
"A96785225"	2013	438.761
"A08460156"	2016	438.863
"A33604851"	2012	438.93
"A08016255"	2013	439
"B28304129"	2017	439.057
"A96785225"	2014	439.087
"A18484360"	2017	439.127
"B03087293"	2009	439.172
"A96785225"	2015	439.194
"A08280240"	2013	439.669
"A28724219"	2017	439.855
"A35101732"	2009	440
"B30016612"	2015	440.194
"A28552149"	2009	441.223
"A21007950"	2017	441.272
"B46045993"	2007	441.312
"A30034441"	2007	441.395
"A28374148"	2017	441.624
"A24004426"	2013	441.803
"A48005672"	2012	441.91
"A42004598"	2008	441.924
"B28113991"	2017	442.034
"V30405880"	2013	442.55
"A50030543"	2012	442.654
"B45020351"	2016	442.874
"B03072857"	2010	442.993
"B08194359"	2010	443
"A28271112"	2014	443.13
"A01011881"	2008	443.204
"B33607466"	2014	443.523
"A17014523"	2013	444.04
"A50030543"	2011	444.267
"A01014794"	2016	444.351
"A12012605"	2009	444.522
"A28051597"	2015	444.604
"A01013077"	2015	444.63
"A03027919"	2016	444.795
"A08008450"	2010	445
"B36880003"	2017	445.058
"B31067168"	2011	445.15
"A30603716"	2011	445.189
"A30013791"	2008	445.295
"A28386225"	2012	445.44
"B28341832"	2012	445.47
"A60853413"	2009	446.243
"A03040854"	2016	446.322
"A12081790"	2008	446.352
"B58807645"	2007	446.576
"B10005932"	2016	446.62
"A08551061"	2012	446.802
"A08097438"	2015	446.812
"A12081790"	2007	447.12
"A46072823"	2016	447.318
"A14033526"	2017	447.896
"B33607649"	2014	448.209
"A78092764"	2010	448.273
"A20074167"	2016	448.39
"A08115578"	2013	448.482
"A28645000"	2008	448.52
"A28556504"	2012	448.598
"A33778739"	2014	448.712
"B30721237"	2008	448.849
"B30604565"	2012	449.142
"A08157737"	2016	449.407
"A12016549"	2011	449.511
"A08097438"	2011	449.722
"B30016612"	2011	449.784
"B12462560"	2017	450.072
"A28270452"	2014	450.711
"A13012869"	2011	450.759
"A08388811"	2008	450.942
"A29050572"	2013	450.947
"B48074306"	2012	451.183
"A48005672"	2016	451.233
"A08595324"	2013	451.39
"B08688301"	2012	451.426
"A42004598"	2009	451.513
"A07016991"	2017	451.804
"B03072493"	2014	452.289
"B17019373"	2009	452.458
"B28555001"	2012	452.807
"A08663957"	2014	452.952
"A38013744"	2013	452.966
"A30035521"	2014	452.976
"A28475770"	2008	453.104
"A15049281"	2017	453.642
"B84894377"	2017	453.744
"A45017241"	2017	454.029
"A17054081"	2015	454.198
"A46015830"	2011	454.394
"A08215428"	2014	454.468
"B46047817"	2014	454.734
"B61395497"	2008	454.742
"A08244808"	2011	455.146
"A08005696"	2009	455.261
"B28205532"	2007	455.56
"A13001730"	2008	455.671
"B03158532"	2016	455.902
"A81957367"	2008	456
"A32002107"	2007	456.2
"B46173423"	2014	456.609
"B15862667"	2016	456.715
"A09281999"	2012	456.813
"A50043298"	2008	457.174
"A08156218"	2014	457.272
"B28337038"	2013	457.843
"A15038326"	2012	458.013
"B08078396"	2015	458.214
"A08952012"	2015	458.395
"A09030412"	2017	458.658
"A36014595"	2017	459.284
"A08156218"	2012	459.356
"B59737882"	2016	459.615
"B43361724"	2007	460.021
"B08238263"	2016	460.046
"A17054081"	2016	460.136
"B35044197"	2007	460.343
"A28667244"	2011	460.423
"A28392694"	2015	460.799
"A40004731"	2010	461.014
"A78400603"	2010	461.26
"B28383362"	2013	461.29
"A43020759"	2016	461.46
"B23011273"	2015	461.771
"A09000308"	2008	461.85
"B30034730"	2015	461.9
"A36608180"	2014	462.254
"B43029305"	2013	462.276
"A08224107"	2010	462.615
"A03036373"	2013	463.319
"A08952012"	2016	463.343
"A27252063"	2016	463.774
"A30014211"	2008	463.992
"B23289580"	2015	464.155
"B11606761"	2015	464.175
"A08663098"	2015	464.426
"A18020271"	2017	464.617
"B48907885"	2012	465.189
"A33021635"	2017	465.501
"A35005743"	2011	465.665
"B30044440"	2009	466.187
"A48059950"	2009	466.401
"A35251727"	2014	466.866
"A46156048"	2007	466.891
"A28167443"	2008	467.223
"A17038035"	2010	467.352
"B20049615"	2007	467.766
"A15013618"	2014	467.857
"A08181067"	2016	468.122
"A12012605"	2012	468.569
"A17006792"	2008	468.789
"A08467052"	2014	469
"A08934168"	2014	469
"A21007570"	2014	469
"A07002645"	2014	469.003
"A38013744"	2010	469.135
"B61729737"	2011	469.305
"A48084909"	2012	469.881
"A38485827"	2007	470.03
"A48093421"	2011	471.348
"A08713869"	2015	471.867
"A08688095"	2010	471.963
"A08224107"	2009	472.054
"A28374148"	2007	472.13
"A48226047"	2016	472.588
"B22003099"	2012	472.593
"B36880003"	2011	472.638
"B45011269"	2013	472.69
"A24015406"	2016	472.853
"A24007072"	2007	472.95
"A39005095"	2015	472.977
"A13001730"	2009	473.332
"A50889955"	2017	473.637
"A15033699"	2007	473.783
"A28173573"	2008	474.256
"A20060075"	2011	474.41
"B03100831"	2012	474.617
"B30016612"	2013	474.658
"A48108484"	2016	475
"A35251727"	2013	475.189
"A58534777"	2009	475.537
"A08121089"	2012	475.597
"A46084984"	2009	475.807
"A48047377"	2017	475.855
"F25002338"	2014	476.019
"A28046431"	2017	476.45
"A28270452"	2015	476.545
"A46021804"	2008	476.655
"B33615493"	2015	476.941
"A07040090"	2016	476.997
"B45020351"	2011	477.152
"A38010997"	2015	477.537
"A08115578"	2011	477.885
"A28842003"	2010	477.902
"A21011580"	2014	478.183
"A28827335"	2016	478.48
"A33036880"	2013	478.882
"B11012820"	2014	478.917
"B17002049"	2007	478.983
"F04030672"	2007	479.196
"A36608180"	2012	479.269
"A38003679"	2012	479.872
"A30004790"	2014	479.893
"A01011881"	2017	479.937
"A36608180"	2017	480.333
"A08297509"	2015	480.949
"A28011716"	2017	481
"A01061373"	2015	481.301
"A08372351"	2016	481.361
"A31180060"	2015	481.37
"A30046379"	2010	481.874
"A28814135"	2013	481.978
"B83211318"	2013	482
"B07025315"	2009	482.64
"B03010634"	2016	483.049
"B43009091"	2008	483.091
"A08029951"	2014	483.147
"A30035521"	2008	483.452
"A28399715"	2013	483.723
"A80200868"	2008	483.799
"A08296535"	2017	483.947
"A12016549"	2010	483.948
"A50047505"	2015	484.131
"A45007614"	2007	484.337
"A15038326"	2014	484.781
"B46054508"	2014	484.863
"A18012930"	2013	485.444
"B36009942"	2007	485.447
"A46105086"	2015	485.722
"B38025920"	2017	485.744
"A46105508"	2007	485.875
"A35046572"	2011	485.894
"A80762602"	2007	486.03
"A15049281"	2014	486.102
"B25006222"	2016	486.642
"A50459528"	2016	486.694
"A15049281"	2016	486.897
"F10017804"	2016	487.113
"A38020525"	2009	487.125
"B30721237"	2016	487.189
"A44003663"	2014	487.34
"A30040224"	2007	487.409
"A28399434"	2017	487.44
"B24399305"	2008	487.88
"B41008970"	2015	487.916
"A19163682"	2016	488
"A08170151"	2007	488.02
"B91139717"	2010	488.592
"A41212572"	2015	488.64
"A15013618"	2013	488.666
"A26022657"	2016	489.022
"B30721237"	2017	489.115
"A30014211"	2015	489.409
"A28556504"	2013	489.488
"A08036709"	2008	489.573
"A28323319"	2013	489.596
"A15049281"	2015	489.722
"A41011271"	2010	489.738
"A08257214"	2017	489.77
"A30012009"	2012	489.909
"A28600278"	2013	490
"A18484360"	2013	490.026
"A08375545"	2016	490.164
"A28410850"	2016	490.289
"A45010543"	2016	490.615
"B84537315"	2013	490.967
"B61425682"	2015	491.024
"A08527020"	2013	491.641
"B38071155"	2015	492.065
"A28164374"	2014	492.585
"A08646200"	2015	492.656
"A11019767"	2015	492.659
"B04018495"	2016	492.912
"A81047375"	2008	493
"A20049755"	2011	493.185
"B37020179"	2017	493.237
"A80771116"	2008	493.51
"A30047120"	2017	493.576
"A47022058"	2011	493.993
"A27252063"	2017	494.414
"A28580546"	2012	494.5
"A19002039"	2014	494.611
"A18012930"	2010	495.1
"A08283798"	2012	495.793
"A41061318"	2009	495.944
"B28555001"	2009	496.103
"A31003247"	2012	496.122
"A08102410"	2007	496.41
"B08688301"	2010	496.551
"B37020179"	2013	497.147
"A07161821"	2017	497.449
"B28545994"	2013	497.544
"A14000939"	2011	498
"B03072576"	2013	498.133
"B46054508"	2007	498.239
"A06008411"	2012	498.682
"A08016255"	2012	499
"B28341832"	2017	499
"B97131155"	2015	499.296
"A48016877"	2013	499.676
"A50889955"	2013	499.865
"B61567970"	2014	499.879
"A08029951"	2017	499.928
"A07012826"	2015	500
"A28058758"	2013	500
"A31138761"	2017	500
"A32002644"	2010	500
"A07012826"	2014	500
"A07012826"	2016	500
"A60850500"	2015	500
"A01019702"	2017	500.203
"B46135364"	2011	500.609
"A17040072"	2017	500.746
"A08612061"	2012	500.809
"A26021527"	2010	501.087
"A07036130"	2012	501.106
"A11019767"	2017	501.298
"A33013202"	2017	501.441
"B30331573"	2011	501.59
