nif	year	pasivo_fijo
"B47011374"	2013	119.811
"A15000391"	2011	119.923
"B03044641"	2009	120
"A45562329"	2012	120
"A31018187"	2011	120
"A08224081"	2008	120
"B03028784"	2013	120.024
"B03028784"	2014	120.024
"A28711893"	2015	120.105
"A08075954"	2009	120.202
"A29018249"	2008	120.202
"A28623155"	2011	120.202
"A41037672"	2012	120.214
"A28674968"	2014	120.44
"A01008069"	2008	120.463
"A20049755"	2014	120.493
"A28623155"	2008	120.527
"A08093254"	2011	120.651
"B11605862"	2008	120.659
"A29030848"	2008	120.681
"A20073508"	2012	120.683
"B35027143"	2012	120.694
"B28120012"	2012	120.777
"A12016549"	2015	120.778
"B08413247"	2014	120.846
"B28120012"	2013	120.932
"A11609682"	2011	121.047
"A11609682"	2010	121.047
"B08158917"	2009	121.094
"F38008579"	2013	121.17
"A48031140"	2008	121.34
"A33009630"	2013	121.346
"A33019720"	2013	121.67
"B45007671"	2014	121.801
"B28120012"	2009	121.811
"A22009906"	2012	121.823
"A28547149"	2017	121.879
"A50043298"	2007	122.005
"A15031800"	2013	122.094
"B61567970"	2014	122.297
"A16010126"	2010	122.349
"A12027488"	2008	122.395
"A31009913"	2012	122.43
"A08484107"	2009	122.437
"A12029039"	2011	122.722
"B31066798"	2015	122.802
"A41050535"	2008	123.007
"B03158532"	2011	123.058
"A31000441"	2011	123.165
"B41063355"	2012	123.432
"A03197308"	2017	123.531
"A40005514"	2016	123.719
"A26011841"	2015	123.809
"A08522971"	2007	124.02
"A28520757"	2012	124.021
"A41088493"	2012	124.025
"A16010126"	2014	124.028
"A26004978"	2015	124.03
"B08988149"	2008	124.039
"A48080881"	2010	124.299
"A01010701"	2017	124.456
"A31070378"	2015	124.57
"A08522971"	2013	124.631
"A33601899"	2007	124.65
"A28720795"	2009	124.735
"A48071369"	2012	124.862
"A40004095"	2014	124.898
"B28281095"	2017	125
"A23008857"	2011	125.117
"A08466807"	2010	125.133
"A08290405"	2010	125.147
"A81117798"	2013	125.263
"A08061731"	2014	125.338
"A08322067"	2013	125.517
"A78905908"	2012	125.659
"B38017554"	2012	125.661
"A82494931"	2017	125.718
"A28375913"	2017	125.926
"B46191094"	2016	125.972
"B46055489"	2015	125.974
"B84871607"	2016	126
"A07027261"	2008	126.149
"A12022224"	2010	126.21
"A20012498"	2010	126.213
"A25011180"	2008	126.255
"B12008397"	2008	126.285
"A43055565"	2014	126.309
"A30017883"	2007	126.436
"A08121089"	2012	126.465
"A20024568"	2016	126.621
"A17038035"	2012	126.8
"A41695149"	2016	127
"B38017554"	2013	127.455
"A08526345"	2008	127.497
"A50042027"	2009	127.572
"A28412724"	2012	127.713
"A43055565"	2011	128.216
"A78400603"	2014	128.258
"A08278293"	2010	128.317
"A08496473"	2015	128.478
"B15010168"	2017	128.486
"A39027917"	2008	128.49
"A03026697"	2016	128.517
"A28698884"	2017	128.541
"B15004849"	2016	128.71
"A07033491"	2011	128.922
"A50005156"	2016	128.961
"A08294787"	2012	128.972
"A78753514"	2008	129.059
"A28487007"	2016	129.115
"B03044641"	2015	129.137
"A28674968"	2013	129.176
"B04018495"	2016	129.229
"B40003550"	2012	129.375
"A08203887"	2010	129.54
"A08700197"	2008	129.646
"B48108898"	2015	129.849
"A31000441"	2007	129.952
"A30604680"	2013	129.996
"A41031303"	2007	130.04
"A50066562"	2012	130.051
"A08526345"	2010	130.092
"A08679060"	2008	130.13
"A08952012"	2015	130.168
"A46079380"	2016	130.207
"A17001322"	2016	130.323
"A08294787"	2010	130.356
"A28487007"	2015	130.374
"A11019767"	2009	130.376
"A08637829"	2010	130.562
"A08637829"	2008	130.576
"B46045993"	2007	130.666
"A28720795"	2008	130.67
"A28345148"	2008	130.83
"A50038959"	2017	130.977
"A28505402"	2017	130.998
"A30603757"	2016	131.269
"A02014165"	2015	131.306
"A08646200"	2014	131.741
"A16008294"	2007	131.857
"A16008294"	2008	131.857
"A36615896"	2010	131.858
"A31062342"	2013	131.887
"A08149668"	2012	131.893
"A08562431"	2017	132.063
"A50047505"	2010	132.066
"A26020198"	2012	132.409
"A30012009"	2017	132.448
"B46090791"	2009	132.458
"A28219202"	2016	132.507
"A08612103"	2007	132.601
"A28511004"	2010	132.769
"B36008415"	2015	133.092
"A28518090"	2013	133.168
"A96569207"	2011	133.189
"B07039514"	2015	133.27
"A01013077"	2017	133.316
"A43011196"	2016	133.37
"A32005548"	2015	133.461
"B38017554"	2014	133.601
"B30035968"	2015	133.652
"A12022224"	2007	133.73
"A31070378"	2013	133.852
"A43055565"	2013	133.958
"A08414906"	2016	133.982
"A21008727"	2008	134.156
"B11606647"	2010	134.432
"B15027170"	2014	134.529
"A28345148"	2015	134.537
"A08401820"	2014	134.542
"A45017142"	2014	134.654
"A01010701"	2013	134.774
"A48033526"	2014	134.795
"A08200040"	2015	134.919
"A17034505"	2014	134.98
"B84871607"	2017	135
"B39446315"	2007	135.074
"B42001297"	2015	135.121
"A01002864"	2007	135.17
"A80200868"	2008	135.19
"A28096378"	2016	135.19
"A46170080"	2007	135.22
"A31394356"	2009	135.228
"A14030027"	2011	135.291
"A48102792"	2017	135.304
"B59162701"	2013	135.327
"A30041719"	2012	135.713
"A47008487"	2007	135.754
"A08199168"	2008	135.755
"A28164374"	2016	135.872
"A31000441"	2009	135.895
"A08131153"	2016	136
"A08012270"	2008	136
"A39031406"	2013	136.232
"A48093538"	2008	136.35
"B48059786"	2016	136.49
"A33609587"	2015	136.506
"A21391917"	2013	136.556
"A30418255"	2015	136.749
"A28285765"	2015	136.806
"A47022165"	2010	136.909
"A28012359"	2012	137.199
"A46023735"	2015	137.225
"A28543809"	2008	137.231
"A31009913"	2010	137.437
"A41008301"	2013	137.476
"A32006611"	2016	137.654
"A36001063"	2012	137.822
"A08291973"	2009	137.923
"B22005524"	2016	137.952
"A29008174"	2008	137.972
"A08115578"	2013	137.973
"A20049755"	2010	138.005
"A08667016"	2011	138.092
"A07050420"	2015	138.178
"A24010381"	2011	138.214
"A08200040"	2017	138.266
"A17013269"	2008	138.38
"A07012826"	2016	138.588
"A08225633"	2017	138.873
"A58132606"	2009	138.933
"A58132606"	2010	138.933
"A14012819"	2008	138.937
"A08496473"	2016	139.143
"B11009917"	2017	139.152
"A08199168"	2017	139.23
"A03057221"	2011	139.32
"A08484107"	2014	139.327
"A17001322"	2015	139.483
"A28164374"	2015	139.58
"A32226037"	2008	139.586
"A33014176"	2017	139.604
"A39023759"	2014	139.764
"A30604680"	2012	139.866
"A20008579"	2015	140
"A15017163"	2010	140
"A47000641"	2015	140.024
"A28615581"	2013	140.039
"B28579324"	2009	140.474
"A16010126"	2013	140.517
"A08639643"	2007	140.652
"A31009913"	2015	140.765
"A48081061"	2015	140.818
"A08131153"	2014	141
"A28357093"	2015	141.105
"A73093734"	2017	141.189
"A03033164"	2011	141.329
"A03099405"	2014	141.394
"A08612103"	2011	141.615
"A08007056"	2013	141.707
"A08149668"	2016	141.985
"A08575672"	2010	142.091
"F38008579"	2011	142.122
"A41053927"	2008	142.164
"A28423986"	2017	142.269
"A15000391"	2014	142.314
"B79033700"	2017	142.373
"A08280240"	2015	142.406
"A41091927"	2015	142.414
"B07039514"	2009	142.452
"B36614816"	2009	142.627
"B36614816"	2010	142.627
"B36614816"	2011	142.627
"A28562908"	2014	142.812
"A28253656"	2012	142.849
"A33021635"	2013	142.874
"A08066300"	2014	143.02
"A28375467"	2007	143.076
"A08093015"	2011	143.238
"A96569207"	2010	143.287
"B35027143"	2011	143.361
"A24010381"	2010	143.521
"A08061590"	2012	143.555
"A09015405"	2010	143.732
"A08952012"	2014	143.732
"A08209538"	2009	143.762
"A28167443"	2015	144
"A45017142"	2013	144.01
"A28494896"	2012	144.086
"A28245355"	2016	144.142
"A08154650"	2011	144.158
"A15017163"	2007	144.24
"A08414906"	2010	144.487
"A29955093"	2016	144.53
"A23008857"	2009	144.536
"A18006569"	2013	144.594
"B32003998"	2013	144.643
"A20047726"	2013	144.788
"A26000174"	2009	144.847
"A36615896"	2009	145.071
"B04018495"	2017	145.203
"B41072471"	2007	145.23
"B41086844"	2011	145.239
"A30017883"	2008	145.29
"A78393840"	2007	145.317
"A28357903"	2014	145.325
"A45015716"	2013	145.353
"A46134250"	2012	145.381
"B28120012"	2008	145.435
"A28075968"	2017	145.469
"A47005095"	2010	145.475
"A08401820"	2017	145.709
"A28101020"	2014	145.797
"A36600518"	2007	145.87
"A81933772"	2017	145.898
"A16010126"	2008	145.915
"B21015474"	2012	145.916
"A08244220"	2007	145.93
"B35027143"	2010	145.939
"B40003550"	2017	146.002
"A37003050"	2014	146.015
"A60016037"	2012	146.085
"F50561091"	2007	146.17
"A16010126"	2011	146.184
"A07018112"	2010	146.274
"A30604680"	2011	146.357
"B36614816"	2007	146.53
"B06422877"	2015	146.531
"B36614816"	2008	146.536
"A08250425"	2008	146.55
"B46108403"	2011	146.674
"A29955093"	2017	146.686
"A29955093"	2015	146.784
"A13002134"	2012	146.794
"B31001696"	2009	146.795
"A30012041"	2013	146.808
"A50011980"	2015	146.894
"A08198392"	2012	146.913
"A46052809"	2009	147
"A41055377"	2013	147.094
"B31798929"	2017	147.094
"A60853413"	2009	147.316
"A46104485"	2009	147.396
"A17018276"	2011	147.631
"B12008397"	2017	147.767
"A46965034"	2016	147.801
"A06017040"	2014	147.887
"B35043637"	2016	147.981
"B12008397"	2016	147.989
"A15016702"	2013	148.134
"A12050324"	2011	148.291
"B28361350"	2010	148.337
"A31017106"	2008	148.45
"A92030402"	2008	148.492
"A28410850"	2007	148.564
"A47214424"	2016	148.611
"A03028552"	2017	148.653
"A48034110"	2009	148.694
"B50047091"	2008	148.78
"A08181067"	2015	149.593
"A28106797"	2016	149.632
"A08198392"	2013	149.72
"A08496473"	2017	149.808
"A31018799"	2015	150
"A48102792"	2011	150
"A31024458"	2017	150.007
"A26013714"	2007	150.11
"B07650112"	2016	150.123
"A31017106"	2017	150.171
"A15072622"	2015	150.217
"A01014794"	2008	150.253
"A03057221"	2010	150.253
"B08156127"	2008	150.253
"A28636025"	2017	150.258
"A92086479"	2016	150.278
"A46129789"	2017	150.358
"B46146080"	2012	150.364
"A36600518"	2017	150.379
"A01013077"	2015	150.485
"A35008168"	2014	150.504
"A08131112"	2016	150.526
"B02419273"	2017	150.566
"A78100609"	2015	150.865
"A78100609"	2014	150.865
"B27013713"	2007	150.951
"A29030848"	2007	151.081
"A17001322"	2014	151.149
"A04413340"	2014	151.549
"A48121826"	2014	151.591
"B08156127"	2009	151.62
"B28460681"	2015	151.701
"A39023759"	2017	151.814
"B08463424"	2008	152.5
"A28724268"	2014	152.542
"A39007729"	2017	152.593
"A07018112"	2009	152.639
"B46173423"	2015	152.789
"B41007576"	2014	153.051
"A31138761"	2016	153.188
"A30035547"	2015	153.225
"A14030027"	2010	153.235
"A40004095"	2013	153.323
"A38000410"	2016	153.337
"A08720708"	2015	153.34
"A48071369"	2010	153.342
"A03018710"	2017	153.362
"A28321313"	2014	153.364
"A28357903"	2009	153.406
"A27007731"	2008	153.499
"A50016930"	2012	153.524
"B08619405"	2016	153.532
"A08851321"	2016	153.535
"A33034422"	2014	153.707
"A28245355"	2015	153.94
"A08522971"	2008	154.008
"B04001848"	2010	154.125
"A31070378"	2008	154.35
"B46070728"	2017	154.413
"A26013714"	2011	154.784
"A29035896"	2012	154.91
"A03032653"	2016	155.111
"A03036373"	2010	155.369
"A30022909"	2010	155.437
"B30516645"	2012	155.518
"A41037672"	2015	155.563
"B06422877"	2014	155.804
"A28060515"	2013	156
"B12006623"	2009	156.007
"A79203568"	2017	156.077
"A13006903"	2016	156.078
"A08005688"	2017	156.134
"A03012614"	2008	156.167
"A31009913"	2013	156.304
"B36609485"	2014	156.309
"A29955093"	2013	156.312
"A28352656"	2014	156.426
"B42001297"	2008	156.507
"A96862933"	2009	156.689
"A58664764"	2013	156.943
"A80352750"	2011	157
"A20049755"	2015	157.043
"B35006360"	2016	157.1
"A79253803"	2016	157.145
"A28889939"	2012	157.307
"A12006227"	2013	157.523
"A02013985"	2012	157.615
"A73093734"	2016	157.773
"A12004180"	2012	157.965
"A12021390"	2007	157.99
"B36009942"	2009	158.067
"A08007056"	2007	158.083
"A32226037"	2009	158.126
"A48062418"	2011	158.177
"A32226037"	2010	158.197
"B50021658"	2010	158.411
"A26004978"	2017	158.655
"A45017241"	2009	158.834
"A31018187"	2009	158.893
"B04018495"	2014	159.254
"A15016702"	2016	159.273
"B46162376"	2015	159.323
"A08066300"	2011	159.348
"A28245355"	2014	159.623
"A28518041"	2017	159.707
"B62785357"	2012	159.765
"A14030027"	2007	159.767
"B03036712"	2009	159.774
"A17018276"	2013	159.9
"A08522971"	2012	160.015
"A08291973"	2011	160.056
"A50000876"	2008	160.107
"A28332914"	2007	160.29
"A46965034"	2010	160.417
"A33609587"	2014	160.419
"B41070020"	2011	160.437
"A50042027"	2013	160.816
"A08568826"	2015	160.816
"A17038035"	2009	160.985
"B85692374"	2017	161
"A28060515"	2012	161
"A32005548"	2014	161.173
"A08005761"	2016	161.192
"A96569207"	2013	161.295
"B03044641"	2017	161.49
"A08200040"	2016	161.531
"A33025719"	2012	161.923
"A46002069"	2017	161.939
"A08334906"	2011	161.945
"B10010775"	2008	161.978
"B28127447"	2017	162.013
"A45007614"	2009	162.128
"A59067603"	2014	162.188
"A41037672"	2014	162.248
"A08414906"	2011	162.406
"A08026635"	2014	162.602
"A28557783"	2016	162.704
"A41037672"	2008	162.723
"A08489007"	2008	162.786
"B12014692"	2017	162.855
"A18484360"	2011	163.006
"A09004813"	2011	163.017
"A13002134"	2013	163.046
"A41050535"	2007	163.37
"A33060294"	2007	163.73
"A48093421"	2013	163.797
"A14012819"	2007	163.83
"A08401820"	2015	163.946
"A08131153"	2012	164
"B28361350"	2007	164.108
"A08568057"	2011	164.169
"A48226047"	2015	164.371
"A29025368"	2009	164.653
"B46055943"	2016	164.654
"B47011374"	2008	164.727
"A16010126"	2009	164.906
"A17013269"	2016	164.966
"A41008640"	2017	165
"A08119752"	2014	165.39
"A15000227"	2008	165.765
"A82716010"	2017	165.772
"A80904576"	2016	165.82
"A80904576"	2017	165.82
"B46108403"	2017	166.03
"A27005834"	2008	166.312
"A16010126"	2017	166.371
"A08217432"	2007	166.383
"A28229409"	2015	166.518
"A45019916"	2011	166.583
"A31009913"	2014	166.612
"A08069809"	2016	166.818
"B41070020"	2007	167.087
"B46047817"	2013	167.1
"A50025071"	2011	167.203
"B03036340"	2013	167.251
"B73456147"	2013	167.295
"A08121089"	2013	167.445
"B30604565"	2015	167.712
"A28674968"	2012	167.796
"B58836321"	2013	168
"A28060515"	2014	168
"A40005514"	2015	168.243
"A46002069"	2012	168.377
"A41002809"	2007	168.457
"B07039514"	2010	168.755
"B30010797"	2009	168.997
"A28060515"	2011	169
"A39023759"	2016	169.022
"A96569207"	2014	169.193
"B30009039"	2010	169.401
"A08158172"	2014	169.485
"A22001721"	2007	169.89
"A36201259"	2017	169.966
"B03100831"	2010	170.025
"A48093421"	2010	170.084
"A78092764"	2015	170.371
"B83741835"	2016	170.609
"A23008857"	2017	170.643
"A15052376"	2010	171.025
"B28545994"	2015	171.154
"B46055448"	2017	171.176
"A19002039"	2017	171.197
"A36600518"	2016	171.209
"A48093538"	2007	171.37
"A08653685"	2009	171.613
"A08121089"	2014	171.718
"B03020914"	2015	171.757
"A48102792"	2016	171.822
"A48093868"	2007	171.864
"B50021658"	2017	172.119
"A01000249"	2009	172.125
"A48093868"	2011	172.138
"A48093868"	2016	172.265
"A01000249"	2012	172.54
"A33014176"	2016	172.554
"A33602905"	2015	172.558
"B62263272"	2011	172.707
"A38013272"	2009	172.707
"A09214636"	2017	172.801
"B26011627"	2014	172.851
"A08952012"	2013	172.861
"A28543809"	2017	172.967
"B46162376"	2014	172.999
"A08576753"	2011	173.221
"A31000441"	2008	173.225
"A28651222"	2008	173.324
"A08700197"	2013	173.34
"A28675908"	2016	173.409
"A01008234"	2010	173.512
"A29063567"	2013	173.654
"A28427516"	2007	173.663
"A07050420"	2013	173.692
"A60016037"	2011	174.116
"A28555563"	2011	174.176
"A28216992"	2010	174.288
"A32005548"	2017	174.349
"B96683347"	2007	174.37
"A03018710"	2016	174.495
"A28889939"	2011	174.642
"B38030045"	2014	174.74
"B46037446"	2014	174.783
"A36603967"	2015	175
"A41084740"	2013	175.007
"A35014075"	2017	175.035
"A15017163"	2008	175.195
"A25026733"	2011	175.319
"A08433260"	2013	175.526
"A28614790"	2012	175.79
"A41008640"	2016	176
"A08560179"	2013	176.142
"A79203568"	2015	176.228
"A46063731"	2009	176.283
"A43055565"	2010	176.297
"A28321313"	2010	176.315
"A45012259"	2014	176.373
"A01010701"	2011	176.469
"B21011333"	2010	176.533
"B03051927"	2012	176.62
"B36880003"	2017	176.732
"B32003998"	2012	176.786
"B35031665"	2008	176.851
"A28543809"	2009	176.997
"A28670313"	2013	177.02
"B03026382"	2009	177.027
"A31018187"	2017	177.032
"A15032196"	2011	177.073
"A03028461"	2009	177.101
"A08667370"	2009	177.429
"A46170080"	2012	177.461
"A11606134"	2015	177.676
"A28543809"	2007	177.691
"B36620193"	2009	177.785
"A17023813"	2013	177.787
"A47022165"	2008	177.882
"A28749976"	2009	178.094
"A16007064"	2013	178.516
"B61395497"	2017	178.523
"B20070082"	2010	178.526
"A08700197"	2015	178.606
"A08061590"	2007	178.624
"A48226047"	2012	178.675
"A17004763"	2009	178.799
"A08637829"	2016	178.826
"B46148797"	2009	178.863
"A12016143"	2017	178.873
"B28127447"	2013	179.015
"A15016702"	2015	179.226
"A28711893"	2014	179.26
"A41028820"	2014	179.36
"A41028820"	2015	179.36
"A60016037"	2010	179.49
"A03017308"	2011	179.638
"B38030045"	2015	179.684
"A08572430"	2008	179.691
"B45011269"	2011	179.735
"B46155271"	2017	179.826
"A02013985"	2014	179.899
"A32006611"	2015	180.038
"A15033699"	2012	180.304
"A28623155"	2010	180.304
"A80632573"	2008	180.304
"A15033699"	2010	180.304
"A08274805"	2007	180.304
"A15033699"	2009	180.304
"A15033699"	2011	180.304
"A80632573"	2009	180.304
"A12016549"	2011	180.513
"A50011980"	2016	180.526
"A25529074"	2013	180.748
"A60853413"	2013	180.817
"A28614790"	2007	180.872
"A12019840"	2011	181.032
"A15016595"	2016	181.052
"A08667123"	2009	181.06
"A28321313"	2011	181.085
"A28519932"	2015	181.255
"A15033699"	2013	181.311
"B03078391"	2016	181.318
"B30032445"	2013	181.394
"A31062342"	2007	181.476
"A28435931"	2012	181.487
"A39030812"	2011	181.637
"B03078391"	2017	181.924
"A46126686"	2014	182.023
"A46126686"	2013	182.023
"A43011196"	2010	182.18
"A35008168"	2013	182.276
"A29063567"	2014	182.33
"B03044641"	2016	182.429
"B04018495"	2011	182.507
"A47024393"	2010	182.527
"A08496473"	2013	182.575
"A08606378"	2010	182.602
"A20049755"	2008	182.603
"A08397465"	2012	182.623
"A11609682"	2009	182.728
"A46094207"	2012	182.832
"A26020198"	2013	183.207
"A28352656"	2015	183.229
"A46151973"	2011	183.332
"A28674489"	2007	183.47
"A60853413"	2014	183.502
"A28027647"	2009	183.57
"A17034505"	2008	183.58
"B60241437"	2013	183.748
"A08560179"	2017	183.749
"A08425902"	2009	183.851
"A28332914"	2009	184.115
"A08243297"	2014	184.169
"A08257388"	2009	184.242
"A01010701"	2012	184.324
"B36010098"	2017	184.477
"A41002809"	2008	184.591
"B46146080"	2011	184.617
"A08340267"	2013	184.641
"A17012626"	2016	184.736
"A23014871"	2016	184.894
"A07027261"	2007	185.061
"A09022963"	2010	185.256
"A01014794"	2016	185.273
"A18012807"	2011	185.316
"A03032653"	2015	185.511
"A08572430"	2009	185.519
"A20060075"	2013	185.667
"A15044530"	2011	185.707
"A35014075"	2016	185.989
"A46002069"	2015	186.002
"A38003679"	2008	186.028
"A33126244"	2011	186.036
"A48020358"	2009	186.083
"B50021658"	2016	186.086
"A28720795"	2010	186.215
"A03021276"	2012	186.266
"B28361350"	2008	186.34
"A04001897"	2015	186.413
"A28012359"	2015	186.528
"A33606534"	2012	186.597
"A28579191"	2016	186.602
"A36014009"	2009	186.81
"A28368603"	2015	186.88
"B31001290"	2008	186.927
"A46126439"	2012	186.93
"A28145191"	2010	187.028
"A46023735"	2017	187.134
"A22009906"	2011	187.349
"A18431064"	2012	187.367
"A03197308"	2016	187.543
"B10005932"	2008	187.626
"B08619405"	2010	187.732
"A39013867"	2011	187.813
"A34129635"	2014	187.835
"A08851321"	2008	187.998
"A28060515"	2009	188
"A58907015"	2007	188.183
"A28386746"	2017	188.192
"A36614691"	2010	188.403
"A26020198"	2011	188.684
"A18024919"	2013	188.702
"A43001684"	2015	188.711
"A12016143"	2016	188.764
"A26013714"	2014	188.803
"A17034505"	2017	188.892
"A50042027"	2012	188.945
"B28361350"	2011	188.956
"A08192965"	2007	189.01
"A08146730"	2017	189.032
"B36008415"	2014	189.192
"A31038839"	2007	189.33
"A26011841"	2012	189.336
"B07039514"	2016	189.356
"A48110381"	2012	189.451
"A03167939"	2008	189.55
"B11605862"	2007	189.607
"A36012698"	2008	189.756
"A28012359"	2011	189.909
"A28101020"	2017	189.955
"A38003133"	2007	190.182
"A35009992"	2017	190.237
"A16007064"	2012	190.279
"A01005594"	2017	190.392
"A30001010"	2007	190.63
"A28381564"	2016	190.631
"A08388811"	2015	190.828
"B15015274"	2011	191.025
"A28167443"	2012	191.283
"A04325494"	2014	191.407
"A08189359"	2013	191.449
"A36121176"	2010	191.502
